id,T2_J,T2_I,T4_I,T4_J,mean_confidence_interval_inf,T2_Ja,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,runs,U2_I,RT2_J,cost_mean,cost_std,correct_result,OMP,RT4_J,RT4_I,T4_Ja,mean_confidence_interval_sup,U3_I
1,256,512,1,64,0.36252560943286083,256,1024,RS,256,True,True,False,False,1,20,True,3,16,8,35,1,8,0.3637548571428571,0.003710439366689284,True,False,8,1,2048,0.3649841048528534,13
2,64,512,128,128,0.4900637633846039,256,1,RS,128,True,True,False,False,15,24,True,1,23,1,35,1,32,0.49096000000000006,0.002705257526690258,True,False,8,1,512,0.49185623661539624,21
3,256,16,1,256,0.2546553603742016,256,512,RS,512,True,False,True,True,1,9,True,22,2,32,35,1,1,0.25546531428571434,0.0024448163328202126,True,False,8,8,512,0.25627526819722707,15
4,512,32,1,16,0.1168837823781056,1024,512,RS,64,True,True,True,False,2,13,True,1,22,1,35,1,8,0.12223705714285715,0.016158664576969857,True,True,1,8,1024,0.1275903319076087,20
5,1,256,64,512,1.2287861526425583,1,1,RS,1,False,True,True,True,3,24,False,1,22,32,35,1,1,1.2304348571428572,0.004976554385417728,True,False,8,1,1024,1.232083561643156,1
6,64,128,512,32,0.11694870532345851,1024,1024,RS,512,False,False,False,False,16,11,True,1,7,1,35,1,8,0.12200728571428573,0.015269140360443965,True,True,8,8,2048,0.12706586610511297,21
7,1,16,32,512,0.418509216419077,64,128,RS,1,True,False,True,False,5,2,False,1,9,1,35,1,8,0.4197247428571429,0.003669022207952549,True,False,1,32,2048,0.4209402692952088,17
8,256,1,256,32,0.1334820145265222,1024,256,RS,2048,True,True,False,False,12,19,True,1,22,8,35,1,8,0.13964174285714284,0.018592915244165845,True,True,1,32,1,0.1458014711877635,7
9,512,32,32,16,0.30765110220059266,1024,1,RS,1,False,False,True,False,23,9,False,1,10,8,35,1,1,0.30922511428571425,0.0047510980551653485,True,False,1,8,1,0.31079912637083584,3
10,32,32,128,256,0.36562496545227285,1,128,RS,1024,True,False,True,True,1,5,True,9,7,8,35,1,8,0.36675808571428575,0.003420282171913628,True,False,8,1,2048,0.36789120597629865,7
11,64,16,32,128,0.1896550969466403,512,64,RS,1,True,False,True,False,1,23,True,22,15,8,35,1,1,0.1939508857142857,0.012966681674356072,True,True,1,8,2048,0.19824667448193112,13
12,16,16,32,64,0.29543019710456797,64,512,RS,256,True,False,True,False,1,7,True,8,19,32,35,1,1,0.2956531714285714,0.0006730398623607179,True,False,8,1,2048,0.2958761457525748,29
13,16,16,32,64,0.19786505286331857,128,256,RS,256,True,False,False,False,13,4,False,1,28,8,35,1,8,0.20108128571428574,0.00970808152467808,True,True,32,1,128,0.2042975185652529,25
14,32,1,64,32,0.17540761670730592,128,1,RS,512,False,True,False,True,17,27,True,1,10,8,35,1,8,0.17963434285714286,0.012758218682072817,True,True,1,32,64,0.1838610690069798,15
15,64,32,64,512,0.19397124641041447,128,512,RS,128,False,False,False,True,22,23,False,1,24,8,35,1,1,0.19834554285714287,0.013203654239517738,True,True,8,1,2048,0.20271983930387127,16
16,128,128,512,1,0.18348072058469198,256,128,RS,1024,True,False,False,True,1,25,True,21,8,8,35,1,8,0.18834814285714288,0.014692136554036278,True,True,1,32,512,0.19321556512959379,13
17,32,1,256,256,0.1377157437992445,512,512,RS,1024,False,True,False,False,12,4,True,1,1,1,35,1,8,0.14223460000000002,0.013640002583158534,True,True,1,32,1,0.14675345620075553,7
18,128,512,16,1,0.265915892751063,2048,2048,RS,128,False,True,False,False,1,13,True,14,30,1,35,1,1,0.266983,0.0032210243002587188,True,False,1,8,2048,0.2680501072489371,25
19,16,512,256,256,0.356960438630099,1024,512,RS,1024,True,True,False,False,29,27,False,1,29,1,35,1,1,0.35850162857142853,0.004652025611560219,True,False,1,32,256,0.36004281851275804,3
20,128,1,256,16,0.168755802968069,2048,1024,RS,512,False,True,True,False,1,6,True,20,3,8,35,1,1,0.17151722857142856,0.008335262440244766,True,True,1,8,1,0.17427865417478813,30
21,32,64,1,256,0.3418665120538961,1024,2048,RS,2048,False,True,False,False,1,13,False,20,25,32,35,1,1,0.34306580000000003,0.003620006912384875,True,False,32,1,2048,0.34426508794610394,16
22,256,64,512,1,0.22900403964105387,1,128,RS,1,False,True,False,False,6,25,False,1,22,8,35,1,1,0.23255874285714287,0.010729741973579414,True,True,1,1,2048,0.23611344607323187,20
23,16,128,64,128,0.24216307171325055,128,2048,RS,2048,False,False,True,False,1,1,True,19,22,1,35,1,8,0.2429283428571429,0.002309943028893718,True,False,1,8,256,0.24369361400103526,29
24,32,128,32,64,1.1403564294410962,512,1,RS,64,False,True,True,False,4,29,False,1,23,32,35,1,1,1.1420991428571428,0.005260316867929215,True,False,8,8,1,1.1438418562731894,12
25,32,64,256,128,0.15906280373212445,128,128,RS,256,False,True,False,True,1,11,False,13,11,32,35,1,1,0.16194905714285715,0.00871205062277978,True,True,8,1,1024,0.16483531055358985,7
26,64,1,1,256,0.32443144907827526,256,64,RS,2048,False,True,True,False,4,5,False,1,20,1,35,1,1,0.32542659999999995,0.0030038267517095113,True,False,1,8,256,0.32642175092172465,7
27,128,1,16,32,1.2076580125404972,1024,64,RS,512,True,False,True,True,27,30,False,1,22,8,35,1,1,1.209476,0.0054875288219223385,True,False,1,1,2048,1.2112939874595028,22
28,32,16,512,256,0.5451432796631539,1024,2048,RS,1024,True,True,True,True,1,17,True,18,24,1,35,1,32,0.5460544571428569,0.002750355980521771,True,False,32,1,512,0.54696563462256,20
29,64,64,64,64,0.1939358567455678,1,1,RS,1024,True,True,True,True,1,12,True,4,10,8,35,1,8,0.19864857142857142,0.014225157339397417,True,True,1,32,64,0.20336128611157506,2
30,128,64,1,512,0.27035102014804374,1024,128,RS,1024,True,False,False,False,1,28,False,15,27,1,35,1,32,0.2745972,0.012816938972201703,True,True,32,1,1,0.27884337985195623,2
31,32,1,1,64,0.49367313383847766,128,256,RS,128,False,True,False,True,8,29,True,1,9,1,35,1,32,0.4952077428571429,0.004632161336586117,True,False,8,1,1,0.4967423518758082,13
32,16,1,512,512,0.2982627056827807,2048,1024,RS,1024,False,False,True,True,5,1,True,1,7,8,35,1,1,0.29979977142857145,0.0046395768777872355,True,False,1,1,512,0.3013368371743622,3
33,1,128,1,32,0.2934667514169249,64,128,RS,256,False,True,True,True,30,6,False,1,12,32,35,1,1,0.2935360285714286,0.00020911056347086118,True,False,1,8,1024,0.29360530572593224,15
34,512,64,256,16,0.23987274450098592,2048,1024,RS,512,True,False,False,False,19,8,True,1,3,1,35,1,1,0.2406922,0.0024734965280520872,True,False,1,8,1,0.24151165549901407,4
35,1,16,16,16,0.29348018711413437,2048,256,RS,1024,True,True,True,False,22,8,True,1,8,32,35,1,1,0.29474111428571437,0.003806062665736101,True,False,8,1,256,0.29600204145729436,24
36,32,256,128,32,0.14639264170374677,1024,512,RS,256,True,False,True,False,17,24,True,1,12,1,35,1,1,0.1511331714285714,0.014309116028373987,True,True,1,32,2048,0.15587370115339605,20
37,64,256,1,256,0.18648104034906318,128,1024,RS,1,False,True,False,True,1,24,False,18,20,8,35,1,8,0.18935548571428573,0.008676408468193437,True,True,8,1,1,0.19222993107950828,26
38,512,1,128,64,0.21284006156006688,512,64,RS,2048,True,True,True,True,1,10,False,20,22,1,35,1,1,0.21826854285714284,0.016385672751074522,True,True,1,32,256,0.2236970241542188,22
39,32,256,16,1,0.2799444581930309,64,1,RS,1,True,False,False,True,13,6,False,1,28,8,35,1,1,0.2809154285714286,0.0029308386638417,True,False,1,1,1024,0.2818863989498263,19
40,16,64,64,64,0.243442564034381,64,64,RS,128,False,True,False,False,1,30,True,7,19,1,35,1,8,0.24413039999999997,0.002076207768298458,True,False,1,8,512,0.24481823596561894,29
41,16,1,64,32,0.1222746164547333,256,512,RS,64,True,False,True,True,13,9,True,1,5,1,35,1,1,0.12586540000000002,0.010838649130904512,True,True,32,1,256,0.12945618354526672,11
42,64,1,128,32,0.234509353358062,2048,256,RS,128,True,False,False,False,16,8,True,1,9,1,35,1,8,0.23458434285714286,0.0002263530671769396,True,False,1,1,1,0.23465933235622372,17
43,512,64,256,1,1.3811271205537932,1,1,RS,256,True,False,False,True,1,28,False,2,12,1,35,1,1,1.3822911428571427,0.003513558856307179,True,False,32,1,512,1.3834551651604923,30
44,1,128,1,1,1.5719592548868908,512,256,RS,256,False,True,True,False,26,18,True,1,20,8,35,1,1,1.5730297142857141,0.0032311426423960524,True,False,8,1,2048,1.5741001736845375,13
45,64,64,1,64,0.3486543675988293,64,128,RS,1,True,True,False,True,21,3,True,1,30,32,35,1,1,0.34940259999999995,0.002258512205602869,True,False,8,1,256,0.3501508324011706,5
46,128,64,128,1,1.1652397185824264,2048,128,RS,128,True,True,True,False,1,20,False,27,21,32,35,1,1,1.1666514285714287,0.0042611950992027465,True,False,1,8,1024,1.168063138560431,15
47,128,128,16,16,0.3442593655676155,128,128,RS,64,False,True,False,False,9,12,True,1,30,8,35,1,1,0.3453026,0.003148965074433184,True,False,1,1,1024,0.34634583443238454,7
48,16,16,32,256,0.148918590485944,1,2048,RS,1,True,False,False,False,18,13,False,1,19,32,35,1,1,0.1518214,0.008762024616654367,True,True,8,1,512,0.154724209514056,20
49,128,1,256,256,0.1745716758210194,256,1,RS,512,False,False,False,True,1,23,False,11,18,8,35,1,8,0.18135585714285715,0.02047780381659665,True,True,8,1,512,0.1881400384646949,5
50,64,16,128,64,0.13101689342592218,1024,256,RS,256,False,True,False,False,1,27,True,24,21,1,35,1,32,0.13678508571428571,0.017411077984796144,True,True,32,1,64,0.14255327800264925,1
51,16,1,256,512,0.1589271326674752,256,256,RS,256,True,True,False,True,3,8,True,1,25,32,35,1,1,0.1672964285714286,0.025262414353892523,True,True,8,1,1024,0.17566572447538198,23
52,128,512,32,128,0.16770301685080274,512,1,RS,2048,False,False,True,True,29,28,True,1,30,32,35,1,1,0.17133797142857143,0.010971977781045453,True,True,1,32,1,0.17497292600634012,21
53,16,16,1,512,0.3812829091914321,1,256,RS,1024,False,False,True,False,1,12,False,19,27,32,35,1,1,0.3825018,0.003679177437572546,True,False,8,8,2048,0.3837206908085679,4
54,512,1,1,128,0.23239819825493707,1,256,RS,256,False,False,True,True,1,24,True,12,9,8,35,1,1,0.23575708571428572,0.010138679255691835,True,True,1,32,512,0.23911597317363437,10
55,64,1,512,32,0.3568201521209922,1,512,RS,512,False,False,False,True,1,27,True,9,9,8,35,1,8,0.3585718857142857,0.005287543943871045,True,False,8,1,1024,0.3603236193075792,6
56,128,16,32,64,0.5412669577378246,256,128,RS,128,True,True,True,True,1,7,True,4,24,1,35,1,32,0.5428408857142859,0.004750844176242652,True,False,8,1,1,0.5444148136907472,11
57,64,64,1,16,0.35680792433386255,2048,256,RS,128,True,False,True,False,1,19,False,9,1,1,35,1,8,0.35821297142857145,0.004241083395856803,True,False,8,8,128,0.35961801852328035,19
58,1,1,1,32,0.14762539446124426,512,1,RS,512,False,True,False,False,1,7,False,20,23,8,35,1,1,0.15198205714285715,0.013150427362839055,True,True,32,1,1,0.15633871982447003,27
59,256,64,1,128,0.1860978111919196,2048,2048,RS,512,True,False,True,True,1,3,False,28,8,32,35,1,1,0.18981388571428573,0.01121683537436073,True,True,1,8,512,0.19352996023665187,21
60,64,128,128,32,1.363418773015387,128,256,RS,1024,False,False,True,False,1,16,False,18,13,1,35,1,32,1.3636362857142856,0.0006565541462353258,True,False,1,8,1,1.3638537984131842,1
61,32,128,64,1,0.5919810142363799,2048,1024,RS,64,True,True,True,False,1,28,True,27,8,1,35,1,1,0.5937287428571429,0.0052754550803988595,True,False,1,32,1,0.5954764714779059,23
62,64,16,64,1,0.14898354751479198,2048,256,RS,256,False,False,True,True,1,6,False,16,12,32,35,1,1,0.15236008571428572,0.010191957370878075,True,True,1,8,1,0.15573662391377946,14
63,16,16,1,16,0.11404183076582239,256,512,RS,128,False,True,False,False,1,6,False,6,16,1,35,1,1,0.11783377142857143,0.011445834551325931,True,True,8,1,2048,0.12162571209132048,27
64,16,32,128,512,0.29551455061829607,2048,128,RS,512,True,True,True,True,6,21,True,1,20,1,35,1,32,0.29581668571428577,0.0009119837646245564,True,False,8,8,512,0.29611882081027546,27
65,32,16,128,512,0.29143044425122866,1024,128,RS,256,False,False,False,True,1,21,False,7,6,8,35,1,1,0.297604,0.018634652801395882,True,True,8,1,1024,0.3037775557487713,16
66,256,1,16,512,1.4820710749415793,1024,256,RS,512,True,True,True,False,1,22,True,3,11,8,35,1,1,1.4823091428571429,0.0007185993178342669,True,False,8,8,512,1.4825472107727065,4
67,256,1,16,128,0.16487779603269123,1,1,RS,128,True,False,True,False,20,18,False,1,26,1,35,1,8,0.1680982857142857,0.009720930612627073,True,True,8,8,1,0.17131877539588017,2
68,1,512,1,32,0.39204585543117926,2048,512,RS,2048,True,False,True,True,1,20,False,14,16,1,35,1,8,0.39342011428571433,0.004148150216121666,True,False,1,1,2048,0.3947943731402494,21
69,256,128,16,256,0.38971910582129027,512,2048,RS,2048,True,True,True,False,1,30,False,8,4,1,35,1,8,0.39034302857142855,0.0018832880590789575,True,False,8,1,2048,0.39096695132156684,28
70,256,32,16,16,0.11553355865084297,2048,128,RS,1,False,True,False,False,1,3,False,3,4,8,35,1,8,0.1211116,0.016837114311968236,True,True,8,1,2048,0.12668964134915703,19
71,1,1,64,256,0.5366394820902,2048,128,RS,256,True,False,False,False,1,26,True,8,24,1,35,1,32,0.5375490857142857,0.002745605354759059,True,False,32,1,1,0.5384586893383715,3
72,1,128,32,32,0.1852752501148682,64,512,RS,512,False,False,True,True,19,22,False,1,4,1,35,1,32,0.18960051428571428,0.013055652103583185,True,True,8,1,1,0.19392577845656037,28
73,16,256,128,1,0.32818906513042756,256,512,RS,1,False,True,False,True,18,4,False,1,10,8,35,1,8,0.32952134285714285,0.004021431713371019,True,False,1,32,64,0.33085362058385814,9
74,64,1,256,128,0.18807133022009723,256,256,RS,256,True,True,True,True,1,8,False,11,28,1,35,1,32,0.1920749142857143,0.01208467244161895,True,True,1,32,512,0.19607849835133137,16
75,256,32,128,16,1.3832278832318992,2048,128,RS,1,False,False,False,False,28,29,False,1,27,1,35,1,32,1.3855488571428574,0.0070057750754761875,True,False,1,1,2048,1.3878698310538156,18
76,16,1,64,128,0.29956781157116713,128,1,RS,2048,False,True,False,False,21,22,True,1,16,1,35,1,1,0.3006289142857143,0.0032028998322629777,True,False,8,1,1024,0.3016900170002615,19
77,16,32,128,16,0.1261884475768485,512,128,RS,2048,True,True,False,True,10,2,False,1,24,1,35,1,32,0.13134065714285714,0.015551756609909944,True,True,1,1,256,0.1364928667088658,2
78,64,16,32,128,0.3309320599255136,64,2048,RS,64,False,False,False,False,1,2,False,27,26,8,35,1,8,0.3319873428571428,0.0031853330298448257,True,False,8,1,512,0.33304262578877203,6
79,32,256,16,1,0.18265321969838655,2048,512,RS,128,True,True,True,True,24,26,True,1,18,1,35,1,1,0.18534640000000002,0.008129266486678154,True,True,8,1,512,0.1880395803016135,14
80,1,64,512,64,0.26831495585873,1024,1024,RS,1,True,True,True,True,1,21,False,26,8,1,35,1,1,0.27237088571428575,0.012242676298847703,True,True,8,1,128,0.2764268155698415,23
81,1,512,512,256,0.169476798640779,2048,1024,RS,512,True,False,True,False,1,26,False,13,24,1,35,1,8,0.17466211428571432,0.01565168610136014,True,True,1,32,2048,0.17984742993064964,20
82,16,1,512,32,0.13098455259045683,2048,1,RS,2048,True,False,True,True,3,11,True,1,9,8,35,1,1,0.13717574285714285,0.018687881950371486,True,True,8,1,1024,0.14336693312382887,2
83,128,32,512,1,0.12303252519901106,1024,512,RS,1,True,False,False,True,1,24,True,23,7,1,35,1,8,0.12879697142857144,0.01739977064296409,True,True,1,32,256,0.13456141765813182,12
84,16,1,1,64,0.37442572119687695,2048,128,RS,512,False,False,True,False,1,3,True,27,23,8,35,1,1,0.3750198571428572,0.0017933776774225615,True,False,1,32,64,0.3756139930888374,19
85,256,256,16,64,0.35101414767794936,1,1024,RS,2048,False,False,False,True,1,8,True,4,10,8,35,1,1,0.3522753714285714,0.0038069578787546694,True,False,1,32,1,0.35353659517919345,13
86,64,1,128,32,0.3609535499555775,64,512,RS,1,True,False,False,False,6,16,False,1,23,1,35,1,8,0.3621664,0.003660943611381401,True,False,1,8,1,0.3633792500444225,27
87,32,256,1,32,0.20357160504486194,1,512,RS,1,False,True,True,True,23,2,False,1,16,8,35,1,8,0.20572285714285712,0.006493475974910098,True,True,8,8,256,0.2078741092408523,5
88,32,32,64,64,0.1654529324991887,256,1,RS,2048,False,True,True,False,21,20,False,1,12,32,35,1,1,0.16945942857142862,0.012093462227373017,True,True,8,1,1,0.17346592464366856,6
89,1,64,128,16,0.29048849468434523,512,256,RS,2048,False,True,True,True,9,11,False,1,19,8,35,1,8,0.2920987428571429,0.004860475363835205,True,False,1,1,2048,0.2937089910299405,22
90,1,128,256,256,0.3509445210308937,1024,1,RS,256,True,False,False,True,4,29,False,1,9,32,35,1,1,0.35595094285714285,0.015111701636135878,True,True,32,1,1024,0.360957364683392,26
91,16,64,128,128,1.2687429856800212,2048,1,RS,1,True,True,False,False,12,16,False,1,21,8,35,1,1,1.27155,0.008472870318172676,True,False,8,8,1,1.2743570143199787,22
92,512,128,32,64,0.17380652051427214,2048,1,RS,1024,False,True,False,True,13,3,False,1,3,8,35,1,1,0.1769642,0.009531340327871746,True,True,32,1,1024,0.18012187948572783,10
93,512,1,256,512,0.2714033279446426,1024,2048,RS,512,False,False,True,True,11,29,False,1,17,1,35,1,1,0.2760599142857143,0.01405573598697379,True,True,8,8,2048,0.280716500626786,2
94,1,32,128,512,1.3848700764082562,1024,128,RS,2048,True,True,True,True,1,19,True,16,27,32,35,1,1,1.387262857142857,0.007222521352954067,True,False,8,1,1,1.3896556378774576,25
95,16,128,1,64,0.17875757910624376,256,1024,RS,64,False,True,True,False,1,18,False,15,6,8,35,1,8,0.1818278857142857,0.009267608484151143,True,True,1,8,1024,0.18489819232232765,6
96,256,512,1,128,0.21531891631009742,512,2048,RS,64,False,False,False,False,1,24,False,12,28,32,35,1,1,0.2173354,0.0060866824517606805,True,True,32,1,512,0.2193518836899026,13
97,1,256,64,512,0.5497240559270427,2048,512,RS,256,False,True,True,False,1,6,True,3,25,1,35,1,32,0.5506518,0.002800361637870573,True,False,32,1,1024,0.5515795440729574,5
98,32,256,32,128,0.4613037570635084,128,2048,RS,128,False,False,False,True,1,20,False,2,2,1,35,1,8,0.46254897142857154,0.0037586341325062177,True,False,1,32,256,0.4637941857936347,24
99,16,64,256,64,0.31723120019678297,256,512,RS,512,True,False,True,True,1,28,False,27,9,1,35,1,1,0.31772414285714284,0.0014879294365537903,True,False,1,8,1024,0.3182170855175027,11
100,32,128,512,128,0.434229538327333,2048,128,RS,1024,False,True,False,False,6,20,True,1,3,8,35,1,1,0.4392445142857143,0.01513752197190134,True,True,1,32,256,0.4442594902440956,12
101,64,1,128,1,0.1502403269204972,512,1024,RS,1,False,False,False,True,1,8,False,4,6,8,35,1,1,0.15614780000000003,0.017831491971549342,True,True,8,1,2048,0.16205527307950285,15
102,128,32,64,512,1.5038973273449863,1024,2048,RS,64,False,False,False,False,1,27,False,23,4,1,35,1,32,1.5061045714285715,0.00666248574069002,True,False,1,32,1,1.5083118155121567,4
103,64,16,64,16,0.2969368879478065,1,512,RS,2048,True,False,True,False,22,3,False,1,30,8,35,1,8,0.29767977142857144,0.002242366684499902,True,False,1,8,2048,0.2984226549093364,5
104,16,1,16,32,0.15830059384557968,512,2048,RS,1024,False,True,True,False,12,22,True,1,10,32,35,1,1,0.16324979999999997,0.014938998218086781,True,True,1,32,2048,0.16819900615442027,1
105,512,64,32,128,1.532850131992163,1,256,RS,256,True,False,False,True,1,8,False,27,25,1,35,1,32,1.5350477142857142,0.006633321979958149,True,False,1,32,256,1.5372452965792653,21
106,512,128,32,32,0.5618324692854191,1024,128,RS,1024,False,True,False,True,1,14,True,30,30,1,35,1,32,0.5631216857142857,0.0038914527567949883,True,False,1,1,256,0.5644109021431523,30
107,512,256,16,1,0.14114725045281154,1024,2048,RS,64,False,True,True,True,9,24,True,1,18,1,35,1,32,0.1465892,0.016426326172684764,True,True,8,1,1024,0.15203114954718847,5
108,16,16,1,128,0.4812135220604846,512,2048,RS,1,True,False,False,True,1,17,False,24,1,32,35,1,1,0.48254651428571427,0.0040235884010699306,True,False,1,32,1,0.4838795065109439,15
109,16,16,32,32,0.13209927163453083,128,1024,RS,1,True,False,True,False,1,17,False,7,29,1,35,1,32,0.13608557142857142,0.01203250049843747,True,True,32,1,1024,0.140071871222612,10
110,16,512,64,1,0.22146071188107114,64,1024,RS,1024,False,False,True,True,11,2,False,1,23,8,35,1,8,0.22298248571428572,0.004593418797561998,True,True,1,1,256,0.2245042595475003,23
111,16,16,32,64,0.19663957569386575,1,1024,RS,2048,False,True,False,True,13,30,True,1,27,8,35,1,8,0.20178668571428574,0.015536363817594292,True,True,8,1,128,0.20693379573470572,5
112,64,256,16,32,0.1560112554201244,512,2048,RS,64,False,False,False,True,14,12,False,1,7,8,35,1,8,0.16091905714285717,0.014814020451571947,True,True,1,8,128,0.16582685886558995,2
113,16,16,64,512,0.14251555771383095,1024,512,RS,128,False,False,True,True,12,2,False,1,12,1,35,1,1,0.1471760285714286,0.014067461258390816,True,True,32,1,1,0.15183649942902627,18
114,16,128,64,128,0.2331882484225891,2048,256,RS,2048,True,False,True,True,30,2,True,1,14,8,35,1,1,0.24104642857142855,0.023719630093822188,True,True,8,1,256,0.248904608720268,29
115,128,32,512,256,0.20988824379175214,1024,1024,RS,2048,True,True,False,False,1,1,True,20,21,1,35,1,1,0.21230505714285716,0.007295062929104303,True,True,1,32,2048,0.21472187049396219,23
116,16,32,32,256,0.1560451553219518,1024,256,RS,1,False,False,True,False,30,19,True,1,10,1,35,1,32,0.16203422857142855,0.01807779910764379,True,True,32,1,1,0.1680233018209053,27
117,1,32,128,1,0.16618769503832742,256,1024,RS,128,True,False,False,True,12,4,True,1,12,8,35,1,8,0.17496488571428576,0.026493629842199995,True,True,8,1,1,0.1837420763902441,30
118,128,512,1,128,0.3003755427110187,1,512,RS,128,False,True,True,False,9,29,False,1,10,8,35,1,8,0.3014225714285715,0.0031604179857889054,True,False,32,1,128,0.3024696001461243,21
119,128,16,64,1,0.16387717112529326,1,256,RS,256,True,True,True,True,1,27,False,19,27,1,35,1,8,0.16697814285714285,0.009360170041626554,True,True,1,8,256,0.17007911458899244,7
120,32,1,256,64,0.24871274112403632,1024,64,RS,512,True,False,False,True,9,7,True,1,24,1,35,1,8,0.24992371428571428,0.00365527830929019,True,False,8,8,2048,0.25113468744739226,16
121,32,256,32,64,1.4272062690432998,1024,512,RS,1,True,True,True,True,1,30,False,11,24,1,35,1,32,1.4288445714285714,0.0049451559807016585,True,False,8,1,256,1.4304828738138429,7
122,1,256,32,16,0.3223838621446767,512,1,RS,64,True,True,True,True,1,2,False,22,16,8,35,1,8,0.32248911428571425,0.00031769974786883127,True,False,1,1,2048,0.3225943664267518,25
123,512,64,64,16,0.36384896024040053,2048,64,RS,1,False,True,True,False,3,7,False,1,28,1,35,1,8,0.36579511428571426,0.005874394985365016,True,False,8,1,1024,0.367741268331028,29
124,128,1,64,16,0.5358192934726406,512,1024,RS,512,True,True,True,False,1,20,True,29,23,1,35,1,1,0.5371350857142856,0.003971670878116873,True,False,1,32,512,0.5384508779559306,15
125,512,32,256,32,0.24285609333528593,512,128,RS,256,False,True,False,False,14,22,False,1,19,8,35,1,1,0.24635791428571432,0.010570118783955968,True,True,1,1,2048,0.24985973523614272,19
126,256,1,32,32,0.4601765602645162,2048,512,RS,256,False,True,True,False,1,29,True,13,10,32,35,1,1,0.46503908571428565,0.014677355673420246,True,True,8,1,1024,0.4699016111640551,2
127,128,64,256,1,1.43654966738639,1,1,RS,2048,False,False,True,True,16,8,False,1,18,1,35,1,32,1.4381157142857144,0.004727055432425614,True,False,1,32,128,1.4396817611850388,22
128,128,32,256,32,0.12178510518314876,256,1024,RS,512,True,False,True,False,27,20,True,1,19,1,35,1,32,0.1257113428571429,0.011851205180288885,True,True,8,8,128,0.12963758053113703,10
129,128,64,16,256,0.20382866050024037,512,256,RS,1,False,True,True,False,1,22,False,15,30,8,35,1,1,0.20718540000000002,0.010132195718035227,True,True,8,1,1024,0.21054213949975967,14
130,16,64,16,1,0.16705291639123687,2048,512,RS,256,True,True,True,False,16,11,True,1,2,32,35,1,1,0.17113342857142855,0.012316877148938393,True,True,1,32,64,0.17521394075162022,15
131,32,128,64,64,1.1936983295948917,64,1024,RS,1,True,True,False,False,9,23,True,1,17,8,35,1,1,1.193857142857143,0.0004793720382129091,True,False,1,1,128,1.1940159561193942,26
132,16,128,512,256,0.3693737314982033,1024,1,RS,512,False,True,False,False,1,15,True,7,22,1,35,1,32,0.37118037142857135,0.005453276719214467,True,False,1,32,256,0.3729870113589394,30
133,128,256,1,64,0.4922168868573439,1024,1024,RS,1024,True,False,False,False,1,22,True,15,30,1,35,1,32,0.4929540000000001,0.002224949129434524,True,False,8,8,1,0.49369111314265635,8
134,32,256,128,32,0.5896869833946219,128,256,RS,1024,False,True,True,True,1,16,True,11,26,1,35,1,1,0.5908622857142858,0.0035476071740293495,True,False,1,32,2048,0.5920375880339497,3
135,32,32,512,64,0.31821174192286983,128,256,RS,2048,False,False,False,True,21,29,True,1,10,8,35,1,8,0.3188778571428571,0.0020106444900345093,True,False,8,8,256,0.3195439723628444,2
136,1,512,16,32,0.29691501654986446,128,512,RS,2048,False,True,False,True,1,14,True,6,7,1,35,1,8,0.2978410857142857,0.002795305987558722,True,False,32,1,1024,0.2987671548787069,30
137,256,1,512,32,0.1623077728818808,256,64,RS,1,True,False,True,False,1,23,False,16,15,1,35,1,8,0.1655404285714286,0.009757653263788715,True,True,8,8,1,0.16877308426097637,25
138,512,16,512,1,0.4775674245947598,2048,1024,RS,1024,True,False,False,True,6,15,True,1,24,1,35,1,1,0.4789817428571428,0.004269068077246284,True,False,1,32,2048,0.48039606111952576,1
139,512,64,64,64,0.11398318854184447,512,1,RS,64,True,True,True,False,24,5,True,1,6,1,35,1,1,0.11734871428571428,0.010158716675338275,True,True,8,8,256,0.12071424002958409,2
140,128,1,128,64,0.12838216135215147,256,2048,RS,512,True,False,True,False,1,2,True,15,7,32,35,1,1,0.13215405714285716,0.01138532983634857,True,True,1,8,1,0.13592595293356285,29
141,512,1,16,64,0.11924278843034851,1024,512,RS,64,False,False,False,True,17,6,False,1,18,8,35,1,8,0.12522382857142858,0.018053551463015665,True,True,8,8,64,0.13120486871250867,14
142,32,1,16,1,0.16010225291277125,2048,64,RS,64,True,False,False,False,9,4,False,1,23,1,35,1,8,0.165346,0.015828059278202293,True,True,1,1,128,0.17058974708722874,25
143,32,256,64,1,0.1947973112497737,128,256,RS,128,True,True,False,False,1,30,False,20,10,8,35,1,8,0.19779974285714286,0.00906273027086479,True,True,1,1,1024,0.200802174464512,25
144,64,16,512,16,0.27848730737892236,512,128,RS,512,False,False,True,True,9,14,True,1,17,1,35,1,1,0.27934871428571423,0.002600125321940446,True,False,32,1,1,0.2802101211925061,3
145,32,1,512,512,0.11995809782735488,2048,64,RS,1,True,False,True,False,1,10,False,18,17,32,35,1,1,0.1254770285714286,0.016658691107022294,True,True,32,1,1,0.13099595931550229,19
146,256,128,32,1,0.16806719480153198,512,2048,RS,1,True,True,True,False,1,15,False,6,5,1,35,1,8,0.17245674285714285,0.013249690664513876,True,True,8,8,512,0.17684629091275372,1
