id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
71,256,512,DLMT,32,1,True,1,256,False,32,16,1,False,0.08358788827075206,1,32,256,1024,True,True,True,64,True,1,False,256,True,1,16,2048,True,1,12,1,16,12,12,1,0.0003279181599492305,35,0.08380516315781938,12,0.08369652571428572,4,1,1,True,2048,1,8,128,True,16,32,1,1
72,512,1,DLMT,32,1,True,1,512,True,1,512,1,False,0.07921099211949381,128,512,1,128,True,True,True,32,True,32,True,2048,False,1,16,2048,True,1,4,1,4,12,16,1,0.0051752398571770835,35,0.08264004788050619,4,0.08092552,8,1,32,True,2048,512,12,512,True,1,32,1,1
73,16,1024,DLMT,1,1,True,1,64,False,16,64,1,True,0.113384310556219,256,512,64,64,False,False,True,64,False,16,False,64,True,12,1,256,False,4,1,1,4,1,1,16,0.007206808510098243,35,0.11815946087235243,4,0.11577188571428572,16,1,8,True,2048,256,16,256,True,4,32,1,1
74,128,128,DLMT,32,1,False,1,128,True,32,256,1,False,0.13344690112769508,16,16,2048,1,False,True,True,32,False,512,True,1024,True,16,4,512,True,1,1,16,1,16,1,12,0.008520903501677387,35,0.13909275601516213,12,0.1362698285714286,12,1,1,True,64,1,1,512,True,1,8,1,1
75,32,2048,DLMT,8,1,True,1,64,False,32,1,1,True,0.10451841575188317,32,512,2048,512,False,False,True,128,True,512,True,2048,False,1,12,128,False,16,1,1,16,12,1,8,0.005732359640653744,35,0.10831661281954538,12,0.10641751428571428,12,1,8,True,1,512,12,1024,True,16,32,1,1
76,128,64,DLMT,32,1,True,1,16,True,128,1,1,True,0.09252763922952673,32,1,128,128,False,True,True,512,True,32,True,2048,True,16,8,1,False,16,1,1,12,16,12,1,0.006541443977309409,35,0.09686192648475897,16,0.09469478285714285,16,1,1,True,512,64,16,128,True,1,1,1,8
77,64,64,DLMT,32,1,False,1,128,True,1,256,1,False,0.10114713407110887,512,32,1024,64,True,True,True,64,False,64,True,256,True,12,8,512,False,16,1,1,16,1,1,1,0.000581813802882409,35,0.10153263735746257,16,0.10133988571428572,1,1,32,True,1024,1024,1,2048,True,4,1,1,1
78,256,128,DLMT,8,1,True,1,64,True,32,64,1,False,0.13179660687454686,256,1,1024,512,True,True,True,16,False,128,False,1024,False,12,8,512,True,1,16,8,1,8,1,12,0.000622213943126004,35,0.13220887883973886,16,0.13200274285714286,16,1,32,True,1,256,1,2048,True,1,32,1,16
79,16,256,DLMT,8,1,False,1,256,False,256,16,1,False,0.08308245138145726,256,32,256,512,True,False,True,512,True,512,False,1024,True,1,4,256,True,1,12,1,1,4,1,16,0.00020884332090281022,35,0.08322082861854271,12,0.08315163999999999,16,1,8,True,1,1024,4,1,True,1,8,1,16
80,512,2048,DLMT,1,1,False,1,32,True,1,1,1,False,0.10472117506845592,256,16,1,1,False,False,True,256,True,64,True,2048,False,16,16,512,False,4,1,8,1,16,1,1,0.007554771988563499,35,0.10972688207440122,16,0.10722402857142857,12,1,8,True,2048,512,8,1024,True,1,32,1,16
81,64,64,DLMT,8,1,False,1,1,False,1,32,1,False,0.08487647556853521,512,1,2048,1024,False,False,True,16,False,32,True,2048,True,16,16,1,False,16,1,1,4,8,4,1,0.005998433441066603,35,0.08885097014575051,8,0.08686372285714286,4,1,1,True,256,1,16,512,True,12,32,1,1
82,512,256,DLMT,32,1,True,1,512,False,64,16,1,True,0.10847982341192862,512,256,1,1024,True,True,True,64,True,128,True,256,False,4,4,512,False,16,1,1,12,12,1,1,0.004312882489491599,35,0.11133749087378565,4,0.10990865714285714,4,1,1,True,1,1024,1,128,True,12,32,1,1
83,1,1024,DLMT,1,1,False,1,512,True,16,1,1,True,0.09808371623582886,1,128,256,64,True,False,True,1,False,16,True,256,False,8,16,64,False,16,1,1,1,16,4,1,0.007159108267006899,35,0.1028272609070283,1,0.10045548857142858,4,1,8,True,64,1,4,64,True,1,1,1,16
84,512,512,DLMT,8,1,False,1,512,False,64,32,1,False,0.09037359187287221,64,128,1,2048,False,True,True,64,True,32,True,64,False,16,8,64,True,1,12,1,4,1,1,4,0.00016577267527969697,35,0.09048343098427068,16,0.09042851142857145,4,1,32,True,64,1,16,256,True,4,8,1,1
85,32,1024,DLMT,8,1,True,1,64,True,256,128,1,False,0.08865808126510145,1,1,64,2048,False,True,True,128,True,1,False,64,False,1,12,128,True,1,16,1,1,4,16,1,0.005565301228142763,35,0.0923455873063271,8,0.09050183428571427,12,1,32,True,512,1024,1,1,True,1,32,1,4
