id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
9765,True,30,0.11443713451136421,8,128,32,16,1,9,16,29,64,2048,1,0.11362593215530244,0.0011334744735644574,8,0.11403153333333332,1
9766,True,30,0.23640997410779577,1,32,64,64,19,1,20,8,128,512,128,0.23249942589220432,0.005464119460321733,32,0.23445470000000004,1
9767,True,30,0.18905367392824346,8,16,1,512,1,16,26,21,1024,128,1,0.1889661260717565,0.00012232861480454774,1,0.18900989999999998,1
9768,True,30,0.2052523511180132,1,256,128,512,9,13,1,30,512,1024,512,0.19964798221532004,0.007830856313683424,1,0.20245016666666663,8
9769,True,30,0.20524188231920432,1,16,1,1,29,8,1,7,2048,2048,512,0.20145985101412905,0.0052845457246158386,32,0.20335086666666669,1
9770,True,30,0.12476856353215506,1,1,64,256,30,1,11,26,512,128,1,0.12407743646784496,0.0009656960184240172,1,0.124423,8
9771,True,30,0.1139816902808024,1,16,64,1,4,6,1,18,2048,1024,128,0.10912310971919756,0.0067887833450970166,8,0.11155239999999998,8
9772,True,30,0.21258360825414632,8,128,1,1,14,7,1,28,64,256,128,0.20496472507918698,0.010645690968911112,1,0.20877416666666665,8
9773,True,30,0.20922216608873834,1,256,16,64,1,3,21,29,2048,1,512,0.20821083391126166,0.0014131112895545998,32,0.2087165,1
9774,True,30,0.12080099536105382,1,64,512,1,23,1,8,27,1024,2048,128,0.11732660463894617,0.0048546865837731145,1,0.1190638,8
9775,True,30,0.11893698436172245,1,256,64,32,26,1,18,12,256,512,1,0.11519441563827756,0.0052294055630954205,8,0.11706570000000001,8
9776,True,30,0.19814791420281835,32,16,1,128,6,11,1,30,128,512,1,0.19096148579718164,0.010041431824031206,1,0.1945547,1
9777,True,30,0.12027921272181095,8,512,512,256,9,24,1,16,1,512,512,0.11939652061152238,0.0012333654698515857,8,0.11983786666666667,1
9778,True,30,0.1696067973971161,8,512,32,128,1,2,2,2,1024,2048,1024,0.1663215359362173,0.004590420598618629,1,0.1679641666666667,1
9779,True,30,0.1175171867495128,1,512,128,128,1,11,22,13,2048,256,2048,0.11654114658382055,0.001363798569763471,8,0.11702916666666667,1
9780,True,30,0.11056165099714224,1,1,1,1,16,1,20,10,512,256,128,0.10935468233619111,0.0016864696673491893,8,0.10995816666666668,8
9781,True,30,0.16570420107027373,1,1,1,32,1,26,26,5,1024,512,1024,0.16150453226305966,0.005868101041412139,1,0.1636043666666667,32
9782,True,30,0.21493311910737659,1,256,16,16,3,23,1,22,64,2048,1,0.20764881422595674,0.01017819238202715,1,0.21129096666666666,8
9783,True,30,0.19067354853283033,32,32,32,1,25,15,1,22,128,64,1,0.187622184800503,0.004263600659328008,1,0.18914786666666666,1
9784,True,30,0.20839564310927533,1,16,512,16,18,19,1,29,1024,1,256,0.2067273568907247,0.002331058125258426,1,0.2075615,32
9785,True,30,0.14942512048454462,1,128,64,1,1,2,18,1,1024,1,2048,0.14438474618212208,0.007042799575610695,1,0.14690493333333335,32
9786,True,30,0.20728615744923165,1,32,64,32,24,8,1,21,2048,256,128,0.19987550921743505,0.010354729051930278,1,0.20358083333333335,1
9787,True,30,0.1479489454006986,8,32,16,256,25,1,25,16,512,1,64,0.14440912126596803,0.004946115192642496,1,0.14617903333333332,8
9788,True,30,0.11607610569777416,8,32,1,64,16,1,27,20,64,1,256,0.11316802763555919,0.004063390874079869,8,0.11462206666666667,1
9789,True,30,0.20992735328426662,8,128,1,256,15,11,1,2,512,64,1024,0.20316098004906666,0.009454498354692802,1,0.20654416666666664,8
9790,True,30,0.12322863371721221,1,512,512,32,6,1,9,27,2048,512,2048,0.11913963294945443,0.005713467124454485,1,0.12118413333333332,1
9791,True,30,0.11174602217985534,8,64,128,128,1,5,7,21,256,1,256,0.10730604448681134,0.006203879143908449,1,0.10952603333333334,8
9792,True,30,0.17310376381682963,32,64,1,1,1,18,3,22,64,1,1024,0.17090736951650382,0.003068971452928306,1,0.17200556666666672,1
9793,True,30,0.12127456278717749,8,16,16,64,2,1,15,17,128,1024,64,0.11962163721282251,0.0023095950489209144,1,0.1204481,8
9794,True,30,0.14306200178385775,8,512,512,128,23,1,23,21,256,1,2048,0.13919746488280893,0.005399828904285351,1,0.14112973333333334,1
9795,True,30,0.21453026601266148,1,16,512,512,1,2,1,14,1,1024,1,0.20998620065400517,0.006349318455200963,1,0.21225823333333332,8
9796,True,30,0.18631171160664625,1,64,64,64,15,1,28,24,64,512,128,0.18300115506002043,0.004625764842584294,1,0.18465643333333334,1
9797,True,30,0.28275798570710337,1,128,64,32,1,24,6,15,1,1024,256,0.27711001429289667,0.007891781104414899,32,0.279934,1
9798,True,30,0.11729662553445348,1,32,256,128,4,5,1,19,512,2048,2048,0.11376257446554656,0.004938048619984757,8,0.11552960000000002,1
9799,True,30,0.14846708212048193,8,1,256,1,21,1,26,8,128,2048,1,0.14692491787951806,0.002154830774484776,1,0.147696,1
9800,True,30,0.13257950025218287,1,16,1,32,1,1,7,26,2048,512,2048,0.12888883308115048,0.005156884712584613,8,0.13073416666666668,1
9801,True,30,0.24995152300711432,32,32,64,32,20,1,23,27,64,512,64,0.24759267699288573,0.003295961512214608,1,0.24877210000000002,1
9802,True,30,0.12043775872284765,8,1,1,256,1,7,20,11,1024,1024,256,0.11639637461048569,0.005646933462410272,1,0.11841706666666667,8
9803,True,30,0.15042062673948614,1,16,512,1,1,26,16,10,2048,1,256,0.14494257326051385,0.0076543586650570095,32,0.1476816,1
9804,True,30,0.11249741468567459,8,64,16,32,1,5,21,17,512,512,512,0.1102143853143254,0.0031900246535097494,8,0.1113559,1
9805,True,30,0.2067336273483057,8,16,16,256,23,1,18,23,1,64,64,0.20421870598502773,0.0035140420229258645,1,0.2054761666666667,8
9806,True,30,0.12570956366793956,1,128,64,32,23,1,12,22,256,64,128,0.12139896966539379,0.006023094276385041,8,0.12355426666666668,1
9807,True,30,0.1907131862484611,1,64,128,128,4,20,1,23,1024,256,1,0.18584114708487223,0.006807588741413676,1,0.18827716666666666,32
9808,True,30,0.1257224335544668,32,16,16,16,1,26,8,7,256,2048,2048,0.12201476644553319,0.005180638336472959,1,0.1238686,1
9809,True,30,0.12103378881016881,1,64,256,16,1,22,26,20,64,1024,512,0.11756574452316453,0.0048458188553524035,8,0.11929976666666667,8
9810,True,30,0.12737618145288185,8,1,32,1,1,14,18,28,1,64,1024,0.12642821854711814,0.0013245668575047468,1,0.1269022,8
9811,True,30,0.18205591103396687,1,256,32,1,27,30,1,21,128,128,256,0.17822668896603308,0.0053504842967716515,1,0.18014129999999998,32
9812,True,30,0.25449953862059527,1,32,512,32,1,11,30,8,1,2048,2048,0.252972394712738,0.0021338432070380038,32,0.25373596666666665,1
9813,True,30,0.19089650380891623,1,16,64,1,15,1,17,29,1024,512,64,0.18917762952441705,0.0024017436712151894,1,0.19003706666666664,32
9814,True,30,0.12308057161354753,8,32,512,16,19,1,2,10,1024,2048,1,0.12159309505311917,0.0020784169309570424,8,0.12233683333333335,1
9815,True,30,0.131373418746083,1,1,32,32,1,25,8,8,512,64,256,0.129083581253917,0.0031995374848041154,1,0.1302285,1
9816,True,30,0.18626495411160254,1,32,128,1,15,1,12,30,1024,1024,256,0.18395051255506412,0.0032339161804570992,1,0.18510773333333333,1
9817,True,30,0.14801098982234143,1,512,256,128,22,1,27,12,1024,512,512,0.14507014351099193,0.004109177198120755,1,0.14654056666666668,8
9818,True,30,0.11373584536739655,1,16,64,128,6,6,1,12,1,128,256,0.11274635463260345,0.0013825927419164334,8,0.1132411,8
9819,True,30,0.13193474346114628,8,1,1,16,22,1,19,12,256,128,2048,0.13073518987218705,0.0016761087570785948,8,0.13133496666666666,1
9820,True,30,0.2668479243816225,1,1,64,16,24,7,1,7,1024,256,2048,0.2620874089517108,0.006651759182518724,1,0.26446766666666666,1
9821,True,30,0.16625757053723408,8,1,64,64,12,1,28,19,128,512,2048,0.16333036279609922,0.004090120336317205,1,0.16479396666666665,1
9822,True,30,0.19502598776724603,1,64,1,1,24,21,1,22,128,2048,2048,0.19134754556608738,0.005139803042162436,1,0.1931867666666667,1
9823,True,30,0.1594181371285125,1,32,1,1,19,1,20,3,512,1024,2048,0.15803272953815412,0.0019357982967126402,1,0.1587254333333333,32
9824,True,30,0.1239314599451641,8,64,512,32,13,1,21,14,2048,1,64,0.1198826067215026,0.005657369880567785,1,0.12190703333333335,8
9825,True,30,0.22401242934058094,8,32,1,32,9,7,1,23,1,512,64,0.21978463732608575,0.00590739695485433,1,0.22189853333333334,8
9826,True,30,0.14693323212442133,1,1,64,32,1,3,25,17,128,1,128,0.14523916787557872,0.002367077176604093,1,0.14608620000000003,8
9827,True,30,0.12203194232881492,8,32,32,256,27,1,22,1,2048,256,128,0.11933219100451842,0.003772300694389155,8,0.12068206666666667,1
9828,True,30,0.14081442624868848,8,256,16,16,1,28,22,1,2048,64,512,0.13691370708464481,0.005450385551703866,1,0.13886406666666665,8
9829,True,30,0.18011243630664628,1,512,32,128,21,26,1,24,256,64,512,0.17415276369335378,0.008327314051161194,1,0.17713260000000003,32
9830,True,30,0.12031081923213312,8,512,1,256,1,28,5,21,256,2048,512,0.11865451410120022,0.0023143172259269523,8,0.11948266666666667,1
9831,True,30,0.11751038146820363,8,1,64,64,6,1,24,6,128,1,64,0.11609608519846303,0.001976163786790515,8,0.11680323333333333,1
9832,True,30,0.11710043699520481,8,64,512,256,1,29,15,14,2048,1,512,0.11594156300479513,0.0016192680856897458,8,0.11652099999999997,1
9833,True,30,0.19690862520874824,8,16,16,512,28,16,1,5,2048,1024,128,0.19055697479125172,0.008875015659704492,1,0.19373279999999998,1
9834,True,30,0.39036088408893754,8,32,1,64,21,1,1,11,128,2048,512,0.38446551591106237,0.00823746293628485,1,0.38741319999999996,1
9835,True,30,0.12251964469853092,1,16,16,1,1,20,9,7,256,1024,256,0.12151882196813575,0.001398426679840202,8,0.12201923333333334,8
9836,True,30,0.13871733852757456,1,32,128,256,26,1,13,18,512,256,128,0.1376583948057588,0.0014796378100362592,1,0.1381878666666667,8
9837,True,30,0.15108682275940408,1,256,256,16,2,1,19,6,2048,2048,1024,0.15034857724059594,0.001031533555763782,1,0.1507177,32
9838,True,30,0.12696354005895014,8,128,32,512,1,27,13,16,512,1,2048,0.12477299327438322,0.003060800853081138,1,0.12586826666666667,1
9839,True,30,0.18699161454927882,32,128,64,16,1,6,29,11,256,1,512,0.18560498545072118,0.0019375050821438746,1,0.1862983,1
9840,True,30,0.14236458429784052,32,512,16,1,9,1,12,11,2048,128,512,0.14107194903549278,0.0018061696475014633,1,0.14171826666666665,1
9841,True,30,0.18366444528788461,1,128,128,64,18,30,1,27,512,1024,128,0.17777788804544875,0.008225151617987895,1,0.18072116666666668,1
9842,True,30,0.12729777481928967,1,256,512,16,1,28,4,19,2048,1024,1,0.12445969184737694,0.003965588337462957,1,0.1258787333333333,8
9843,True,30,0.13435223679937094,1,1,1,128,5,1,2,15,256,512,128,0.13074596320062906,0.005038963506846753,1,0.1325491,8
9844,True,30,0.11459416313764681,1,16,1,1,26,10,1,8,1024,2048,128,0.11142883686235319,0.004422837910587877,8,0.1130115,8
9845,True,30,0.1954105833613428,1,16,64,1,8,30,1,5,512,2048,64,0.19039841663865711,0.007003385770468455,1,0.19290449999999995,1
9846,True,30,0.19217344400487793,1,64,16,256,9,23,1,24,256,1,512,0.18649915599512204,0.007928552680659944,1,0.18933629999999999,1
9847,True,30,0.14958618962306824,32,32,16,512,19,1,16,5,1024,128,128,0.1483861437102651,0.0016767966699102852,1,0.14898616666666667,1
9848,True,30,0.11049398962627704,8,512,64,64,1,4,18,6,1024,256,1024,0.1092720770403896,0.0017073504714094946,8,0.10988303333333332,1
9849,True,30,0.11295246036692386,8,1,1,128,1,25,15,1,512,2048,2048,0.11186207296640949,0.0015235733421430323,8,0.11240726666666667,1
9850,True,30,0.24125516164441083,8,256,32,32,16,4,1,10,2048,256,1,0.2357602383555892,0.007677930463998746,1,0.23850770000000002,1
9851,True,30,0.27398481446691453,1,1,16,16,1,9,27,5,1,512,1,0.27256478553308566,0.001984173907028648,32,0.2732748000000001,1
9852,True,30,0.12881882402385839,8,16,128,128,8,1,16,8,512,2048,2048,0.12706290930947498,0.0024534994155740552,1,0.12794086666666668,1
9853,True,30,0.12005100266657519,8,1,32,256,1,3,3,27,1,512,1,0.11560073066675815,0.006218263142997052,1,0.11782586666666667,8
9854,True,30,0.1282618147996472,1,64,64,256,2,22,1,2,1,512,1024,0.12657205186701947,0.0023610670459678937,8,0.12741693333333334,1
9855,True,30,0.12315559980095664,1,1,1,16,28,1,17,1,512,1,64,0.12289566686570999,0.00036319833730652317,8,0.12302563333333331,8
9856,True,30,0.16325305003439597,8,32,32,1,18,1,29,7,128,2048,512,0.16054688329893738,0.003781264801476999,1,0.16189996666666667,8
9857,True,30,0.12897029457968812,1,16,64,256,1,22,5,28,1,2048,512,0.1246985054203119,0.0059688731577520835,8,0.1268344,1
9858,True,30,0.14691938959192175,1,1,32,128,1,15,24,1,512,1,512,0.1452728104080782,0.002300727382807446,1,0.14609609999999998,8
9859,True,30,0.11843304567942961,1,64,1,512,1,20,8,8,512,256,512,0.11670215432057046,0.002418534853997355,1,0.11756760000000004,8
9860,True,30,0.1178139361190194,1,1,128,16,8,1,20,21,64,1024,64,0.11676219721431393,0.001469570684096398,8,0.11728806666666666,8
9861,True,30,0.14062543235007538,8,32,16,128,1,11,11,19,128,256,1024,0.13690010098325797,0.0052053201994583295,1,0.13876276666666668,8
9862,True,30,0.20600153090230536,1,1,128,32,25,20,1,18,64,128,256,0.20059053576436123,0.007560659580941921,1,0.2032960333333333,1
9863,True,30,0.21936034529030887,8,32,16,64,9,19,1,16,1024,64,256,0.21331772137635777,0.008443220003779495,1,0.21633903333333332,8
9864,True,30,0.1317173617587172,1,1,256,32,9,1,18,7,1,2048,2048,0.13013457157461614,0.0022115964743948083,1,0.13092596666666667,32
9865,True,30,0.21534214005636776,32,128,32,16,12,1,30,17,1024,64,1,0.2103775266102989,0.006936940666140627,1,0.21285983333333333,1
9866,True,30,0.10960488380341066,1,128,128,128,18,1,24,15,2048,1,1,0.10941791619658933,0.00026124555498610916,8,0.1095114,8
9867,True,30,0.17032811421776609,1,64,64,512,15,1,13,2,1,64,1,0.16528948578223387,0.007040360115789531,1,0.16780879999999998,1
9868,True,30,0.1527398770545196,32,128,64,64,12,1,21,1,256,64,128,0.15256792294548047,0.00024026753838169853,1,0.15265390000000004,1
9869,True,30,0.18550795365475042,8,16,1,32,1,1,23,12,128,1,2048,0.18339724634524962,0.0029492429830947,1,0.18445260000000002,8
9870,True,30,0.2782448977557583,1,32,256,16,1,28,4,15,256,256,256,0.27343543557757516,0.0067201513528755835,32,0.2758401666666667,1
9871,True,30,0.2022490510012253,8,128,256,1,8,8,1,13,256,512,256,0.19569801566544143,0.009153611639614659,1,0.19897353333333337,1
9872,True,30,0.20659110699791983,8,32,16,64,27,1,1,10,1,512,2048,0.20454282633541337,0.002862015658975719,1,0.2055669666666666,8
9873,True,30,0.20424827333438061,1,32,32,32,17,20,1,19,512,1,256,0.19822679333228604,0.00841367609999075,1,0.20123753333333333,1
9874,True,30,0.22505218074029873,8,1,256,64,19,5,1,15,128,512,64,0.21882241925970122,0.008704703039736623,1,0.22193729999999998,1
9875,True,30,0.12370685254794471,8,1,16,1,1,7,11,30,64,2048,1024,0.11998201411872196,0.005204631429046846,1,0.12184443333333334,1
9876,True,30,0.10940405884693757,8,1,128,256,1,14,13,16,512,128,256,0.10885394115306238,0.0007686668545822257,1,0.10912899999999998,8
9877,True,30,0.12183483189556332,8,1,32,64,22,1,3,8,1,512,64,0.1207085681044367,0.00157370260108658,1,0.12127170000000001,8
9878,True,30,0.18221549801556167,1,32,256,32,28,23,1,17,1,2048,128,0.176224168651105,0.00837154730454426,1,0.17921983333333333,1
9879,True,30,0.25317917021197633,1,128,1,32,1,6,1,5,64,128,2048,0.24766142978802366,0.007709812324347891,1,0.2504203,1
9880,True,30,0.13572525040456176,1,16,64,1,1,11,16,4,2048,64,256,0.13416194959543823,0.0021843644170940575,1,0.1349436,8
9881,True,30,0.17077238138597212,32,32,64,256,1,7,29,19,512,64,1024,0.16851981861402793,0.0031474543719223827,1,0.16964610000000002,1
9882,True,30,0.21944938366745625,8,32,16,16,3,1,22,7,128,2048,256,0.21909768299921045,0.00049142328891587,1,0.21927353333333335,1
9883,True,30,0.19799433668816419,1,64,1,64,30,22,1,12,2048,2048,128,0.19196179664516916,0.008429130041838375,1,0.19497806666666667,1
9884,True,30,0.11364360441423423,1,32,16,256,10,22,1,1,1,1,1024,0.11313606225243246,0.0007091770387020594,8,0.11338983333333334,8
9885,True,30,0.11362727608338216,1,16,64,128,7,4,1,12,128,256,64,0.11336885724995116,0.0003610827175162059,8,0.11349806666666666,1
9886,True,30,0.111129949741855,8,64,64,128,20,1,16,10,1024,512,256,0.11104625025814496,0.00011695137166075935,1,0.11108809999999998,8
9887,True,30,0.14350265200535878,1,512,32,128,1,14,21,24,1,256,1,0.13883441466130791,0.006522821126544013,1,0.14116853333333335,8
9888,True,30,0.2558701561586171,1,256,256,16,20,14,1,11,128,256,1024,0.25218424384138294,0.005150240864270333,1,0.2540272,32
9889,True,30,0.13144591137559375,8,128,16,64,1,26,15,22,128,256,256,0.13023035529107296,0.0016984686776296111,1,0.13083813333333336,8
9890,True,30,0.20259991523300738,1,16,512,32,25,19,1,8,256,1,512,0.19849928476699266,0.0057297170354797325,1,0.20054960000000002,1
9891,True,30,0.2761683287748259,1,32,128,1,12,16,1,15,64,128,256,0.2740594045585074,0.0029467515078283914,32,0.27511386666666665,1
9892,True,30,0.13386988067730823,1,64,1,512,1,30,15,19,2048,64,512,0.13298351932269173,0.001238492420916119,8,0.13342669999999998,1
9893,True,30,0.11314936637751,1,128,256,1,4,10,1,1,512,1024,128,0.10976083362248998,0.004734719212723529,8,0.11145509999999999,1
9894,True,30,0.18868837017288323,1,512,32,512,4,1,11,25,512,512,1024,0.1840806298271168,0.006438290056373665,32,0.1863845,1
9895,True,30,0.12384401739651085,8,128,1,1,6,1,19,23,256,1,1024,0.1229723826034892,0.0012179153336747183,1,0.12340820000000002,1
9896,True,30,0.20501838486312832,1,32,16,32,29,13,1,6,128,256,256,0.199289548470205,0.008004771887165531,1,0.20215396666666666,32
9897,True,30,0.15272810937814071,1,1,64,256,1,29,19,9,2048,2048,1024,0.15148382395519253,0.0017386115242406036,1,0.15210596666666662,1
9898,True,30,0.2103617970772897,8,64,16,256,2,10,1,29,2048,1,256,0.208671869589377,0.0023612969752988618,1,0.20951683333333335,8
9899,True,30,0.12254012502456439,1,1,1,16,1,15,10,16,256,1024,64,0.12124674164210227,0.0018072149786035102,8,0.12189343333333333,1
9900,True,30,0.12702198615231186,1,1,64,1,2,1,12,2,2048,2048,1,0.12466354718102152,0.0032953927604392696,8,0.1258427666666667,1
9901,True,30,0.11874337468200745,1,256,32,128,1,1,17,9,128,1024,2048,0.11741835865132587,0.0018514145534938662,8,0.11808086666666666,8
9902,True,30,0.12223160397220659,1,32,128,64,1,15,7,15,256,128,2048,0.12045006269446012,0.002489306825648905,8,0.12134083333333336,1
9903,True,30,0.12722050619792086,1,32,64,512,19,1,9,15,2048,1,128,0.1261670271354124,0.0014720021667405541,1,0.12669376666666662,8
9904,True,30,0.21106879172976406,8,16,256,64,21,4,1,22,1,1024,1,0.2052648749369026,0.00810968001047034,1,0.20816683333333333,8
9905,True,30,0.3019089579658717,1,256,128,512,28,16,1,12,1024,512,256,0.30095430870079487,0.001333909554238545,32,0.3014316333333333,1
9906,True,30,0.12960845173407357,1,256,32,1,1,23,6,6,64,2048,1,0.12608901493259309,0.0049176284388129845,8,0.12784873333333333,1
9907,True,30,0.11891244527237066,8,32,64,64,6,1,28,11,1,2048,1024,0.11459588806096269,0.006031426531555823,8,0.11675416666666667,1
9908,True,30,0.12106916059691902,1,16,32,512,26,25,1,20,2048,1,64,0.11988223940308101,0.0016584578006891416,8,0.12047570000000002,1
9909,True,30,0.15448049178648696,1,128,16,32,23,1,27,15,1024,256,256,0.15100057488017968,0.004862408194391837,1,0.15274053333333332,8
9910,True,30,0.11227951663700358,1,64,64,1,7,1,26,24,512,1024,2048,0.1081562833629964,0.005761299421426849,8,0.1102179,8
