id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
735,64,256,RS,1,8,True,1,512,True,1,1,32,False,0.1513802379271835,1,16,64,256,True,False,True,1,True,16,False,1,True,8,4,128,True,4,1,1,1,8,1,4,0.00794939727988666,35,0.15664741921567363,8,0.15401382857142856,16,1,8,True,512,512,4,256,False,1,8,8,8
736,1,256,RS,1,1,False,32,32,False,1,256,32,True,0.22026367099278057,64,64,1024,512,False,True,True,64,False,1,False,1024,True,1,12,1,True,4,1,1,1,4,1,1,0.005280544513975961,35,0.22376250043579085,8,0.2220130857142857,12,32,1,True,256,1024,12,2048,True,1,1,32,1
737,128,512,RS,1,1,False,8,512,True,64,512,1,False,0.14357782848010545,64,32,512,512,False,True,True,256,False,32,False,128,False,4,12,1024,True,16,1,16,1,1,1,4,0.008250668454601425,35,0.14904462866275173,16,0.1463112285714286,4,32,1,True,256,1024,4,512,False,16,8,1,1
738,32,512,RS,32,1,True,8,1,False,64,16,1,True,0.12561892682484516,32,512,2048,512,False,False,True,16,False,32,False,128,False,8,8,128,True,8,1,16,1,16,1,4,0.008395171611621257,35,0.13118147317515483,4,0.1284002,1,8,8,True,256,64,8,256,False,8,32,1,1
739,1,512,RS,8,1,False,32,16,False,256,1,8,False,0.12624988011217628,256,128,512,2048,False,True,True,64,False,64,True,512,False,16,1,256,False,12,1,1,16,1,1,4,0.007996789185973203,35,0.13154846274496665,1,0.12889917142857146,1,1,8,True,256,64,12,128,True,1,8,1,4
740,128,1024,RS,32,8,True,8,128,True,64,128,1,True,0.09564628400796384,1,256,128,1,False,True,True,64,False,32,False,2048,True,4,12,2048,False,1,16,1,8,16,1,1,0.004183069510762329,35,0.09841793884917906,16,0.09703211142857145,1,8,8,True,1024,2048,16,128,True,4,32,1,1
741,32,1,RS,32,1,False,32,32,True,1,1,1,False,0.13296964927453064,256,512,64,128,False,False,False,32,False,32,False,1,False,12,16,1,True,1,12,12,1,1,1,12,0.008180318608335348,35,0.13838983643975505,12,0.13567974285714285,16,1,8,True,64,128,4,512,True,12,1,1,1
742,16,64,RS,1,1,False,8,32,False,64,512,32,False,0.13979088647049132,32,16,512,1,True,False,True,512,False,64,False,128,False,12,1,128,True,1,12,1,4,16,1,4,0.00722352588224259,35,0.14457711352950864,12,0.14218399999999998,8,1,1,True,1,512,12,512,True,16,8,8,1
743,128,1,RS,1,32,True,1,1,True,32,256,8,False,0.1211813455624555,1,256,512,64,False,True,False,128,False,128,False,512,True,4,12,128,True,4,1,8,1,4,8,1,0.005472724916924521,35,0.12480751158040165,8,0.12299442857142857,8,8,8,True,256,64,8,1,True,1,1,8,8
744,16,1024,RS,8,32,False,1,512,False,128,256,1,False,0.1255331574306466,32,16,256,128,False,True,False,128,False,64,True,2048,False,16,16,1024,False,4,1,12,1,1,8,1,0.0003777814009963647,35,0.1257834711407819,16,0.12565831428571425,4,8,8,True,1,2048,1,256,True,4,8,8,1
745,32,1024,RS,1,1,True,1,1,True,128,128,1,False,0.09423176645532977,256,512,1024,256,False,True,True,64,False,32,False,64,True,16,16,512,False,1,1,1,1,4,8,1,0.006481751454834801,35,0.09852650211609879,16,0.09637913428571428,1,8,1,True,512,128,1,128,True,1,1,1,16
746,128,1024,RS,8,1,False,8,1,False,256,512,8,False,0.1347976469669522,64,512,1024,2048,True,False,True,256,True,32,True,512,True,8,16,1024,False,1,4,16,1,12,1,1,0.00034611911834169634,35,0.13502698160447632,4,0.13491231428571426,12,1,32,True,1,64,8,512,True,12,1,32,1
747,512,2048,RS,1,1,True,8,64,True,1,32,32,False,0.1861180265098444,32,64,512,1,True,False,True,256,False,1,False,512,True,16,8,1,False,8,1,1,16,16,12,1,0.001697158896028106,35,0.18724254491872702,12,0.18668028571428572,1,1,8,True,512,2048,16,2048,False,4,1,32,1
748,512,2048,RS,8,32,True,1,1,False,128,32,8,False,0.12777636783032548,64,512,2048,2048,False,False,True,64,False,64,False,2048,False,16,16,2048,True,8,1,4,1,16,8,1,0.005267488424790898,35,0.13126654645538882,12,0.12952145714285715,12,1,32,True,64,128,8,128,True,12,8,1,1
749,32,1024,RS,1,1,False,8,1,False,1,16,8,False,0.11709303789753694,1,128,256,1,False,True,True,1,True,64,False,1,False,8,16,64,True,4,1,1,12,16,4,1,0.0077834681177218045,35,0.12225027638817737,8,0.11967165714285716,8,1,1,True,128,64,4,128,False,1,1,1,12
750,256,2048,RS,32,1,False,32,64,True,64,1,1,True,0.10231671958461026,64,16,1,1024,True,True,True,128,True,32,False,1024,True,16,16,128,True,8,1,8,1,8,4,1,0.007058876545867332,35,0.10699385184396117,1,0.10465528571428571,8,1,1,True,1024,1024,12,2048,True,12,1,1,1
751,1,512,RS,1,32,False,1,1,False,256,64,1,True,0.17103785807089197,1,128,1024,1024,True,True,False,16,False,64,False,512,False,1,8,512,False,1,4,1,16,8,8,1,0.00852525931599139,35,0.17668659907196524,8,0.1738622285714286,8,1,8,True,128,64,1,256,False,1,8,1,8
752,1,1,RS,1,1,False,1,128,False,32,256,1,False,0.12457454099476957,512,1,512,1024,False,True,True,32,True,16,True,512,False,4,1,2048,False,4,1,1,8,8,12,1,0.005524138825931449,35,0.1282347732909447,16,0.12640465714285715,8,8,8,True,1,1024,16,2048,False,16,32,1,1
753,1,1024,RS,1,1,False,8,64,True,1,128,32,False,0.12441540946177809,1,128,1024,64,False,False,True,32,True,1,True,128,True,16,4,64,True,8,1,4,1,16,1,16,0.004476784045609125,35,0.12738167625250763,16,0.12589854285714286,8,1,32,True,64,1,16,2048,True,1,1,8,8
754,1,2048,RS,1,8,False,1,128,True,1,32,8,True,0.07761103563938777,64,32,1024,1,True,False,False,32,False,32,False,1,False,16,16,128,True,1,12,1,4,12,8,1,0.004654164811738457,35,0.08069483293204081,12,0.0791529342857143,8,1,32,True,512,256,8,1024,True,1,8,8,4
755,32,2048,RS,1,1,False,32,512,False,1,256,1,False,0.07734428298799133,256,16,64,256,True,True,False,16,False,256,False,1,True,4,12,1,True,12,1,1,8,16,12,1,0.004798313072027693,35,0.08052359129772298,4,0.07893393714285715,8,8,8,True,64,1024,4,2048,True,12,8,8,1
756,128,2048,RS,1,1,False,8,64,True,64,64,32,False,0.14448192865567708,256,64,128,64,True,False,False,16,True,32,True,1,True,1,1,256,True,1,4,1,8,1,1,8,0.0003079261453991964,35,0.14468595705860862,4,0.14458394285714285,1,8,1,True,512,128,16,128,False,1,8,8,12
757,128,512,RS,1,1,True,1,256,True,16,1,8,False,0.08511921745631512,256,128,512,64,True,True,False,32,False,128,False,512,True,4,16,256,False,4,1,8,1,4,12,1,0.005965880081970904,35,0.0890721425436849,4,0.08709568000000001,16,1,1,True,512,256,8,2048,True,1,1,1,4
758,128,512,RS,1,1,False,32,64,True,32,32,32,True,0.18710355134336257,256,16,256,512,False,False,True,32,False,128,False,256,True,12,4,1024,True,8,1,16,1,8,4,1,0.007058521957787722,35,0.19178044865663743,1,0.189442,4,1,8,True,256,256,4,256,True,4,1,32,1
759,1,256,RS,8,1,True,1,512,False,64,512,1,True,0.09654875128383641,256,128,128,256,True,False,False,64,False,128,True,1024,False,4,1,1,False,12,1,8,1,16,4,1,0.00672612893490963,35,0.10100540871616356,16,0.09877707999999999,12,1,1,True,64,512,1,1,True,1,1,8,1
760,1,1024,RS,8,32,True,1,16,True,256,16,1,False,0.1747060091085836,128,256,128,512,False,True,True,256,False,32,True,64,False,16,8,256,False,1,1,1,1,8,16,1,0.009142726017184705,35,0.18076387660570206,16,0.17773494285714284,8,1,32,True,1024,128,1,1024,False,1,32,1,12
761,128,256,RS,1,32,False,1,32,True,128,128,8,False,0.16337973372589806,1,16,512,256,True,False,True,64,True,512,True,1,False,1,16,2048,True,1,1,1,8,1,16,1,0.006665053734584437,35,0.16779592341695912,8,0.1655878285714286,4,8,8,True,128,512,4,1,False,1,8,1,8
762,512,128,RS,8,1,True,32,32,True,512,512,1,True,0.11978051524868141,16,128,1024,1024,True,False,True,64,True,128,True,1,True,8,1,1024,True,1,4,8,1,12,1,8,0.00748457923150347,35,0.12473971332274711,16,0.12226011428571426,12,8,8,True,2048,1024,12,1024,True,16,8,1,1
763,32,256,RS,8,1,False,32,64,False,1,1,1,False,0.116671649168902,1,1,512,64,True,True,True,512,True,64,False,128,True,1,4,128,True,16,1,12,1,8,4,1,0.006980091590768004,35,0.12129657940252654,12,0.11898411428571427,1,1,1,True,512,64,16,1,False,8,8,1,1
764,32,1024,RS,1,8,True,1,32,False,128,512,32,True,0.2219050261471521,32,256,1,128,False,True,True,16,True,128,False,512,True,4,12,128,False,4,1,1,12,1,1,8,0.007972200676585802,35,0.22718731670999084,16,0.22454617142857147,12,32,1,True,1,2048,4,512,False,1,1,32,1
765,512,256,RS,8,1,True,32,32,True,16,64,1,False,0.11463834873227083,1,64,512,256,False,False,False,256,False,16,False,512,False,12,1,256,False,1,4,1,8,16,1,12,0.004904899240388873,35,0.11788827983915773,8,0.11626331428571428,12,8,1,True,1024,1024,12,64,False,1,1,8,12
766,16,1,RS,8,1,False,32,16,True,256,16,1,False,0.1222718322459132,64,256,64,1,False,True,False,512,True,256,False,256,True,8,4,512,True,1,8,1,8,16,1,4,0.007435844421531727,35,0.12719873918265823,4,0.12473528571428572,16,1,32,True,2048,512,16,2048,True,1,1,8,1
767,256,128,RS,8,32,True,1,32,True,16,256,8,True,0.203682314048756,16,128,256,64,True,False,True,64,False,64,True,2048,True,12,1,128,False,1,12,1,1,12,1,8,0.010676909869624341,35,0.21075671452267256,4,0.20721951428571428,4,8,1,True,2048,64,12,1,False,1,32,1,8
768,256,2048,RS,1,1,True,8,512,False,32,16,32,False,0.2010470202571462,64,16,1,2048,False,False,True,64,False,16,True,256,False,1,12,128,True,1,4,1,8,4,16,1,0.0053151081417377915,35,0.20456875117142528,16,0.20280788571428573,12,1,1,True,64,1024,1,512,False,16,1,32,1
769,64,2048,RS,32,1,True,32,1,False,64,256,1,True,0.11293777571733482,16,16,2048,64,True,False,False,512,False,32,True,2048,False,12,4,2048,False,4,1,12,1,12,8,1,0.007699570036975164,35,0.11803942428266517,12,0.1154886,1,1,8,True,512,64,8,1,True,1,32,1,8
770,512,512,RS,1,1,False,1,16,False,128,64,32,False,0.15869606654445362,128,256,1,512,False,False,False,128,True,1,False,1,False,16,12,1024,True,4,1,1,12,16,1,8,0.011270569428998586,35,0.16616381916983208,8,0.16242994285714285,1,1,32,True,1024,1,4,1024,False,1,32,1,4
771,128,1,RS,32,32,True,1,16,False,1,512,1,False,0.17335043837160238,1,256,1024,1024,True,False,False,64,True,16,True,64,False,1,4,128,True,16,1,1,16,16,1,1,0.008512296263545303,35,0.1789905901998262,16,0.17617051428571429,4,1,8,True,512,64,8,1024,False,4,1,32,1
772,1,128,RS,1,32,True,1,128,True,64,512,8,False,0.12340791474038615,1,128,128,64,False,True,True,64,False,1,True,128,False,1,1,64,True,12,1,1,8,8,4,1,0.005111464748254951,35,0.1267947138310424,12,0.12510131428571428,1,1,8,True,128,1,12,512,True,1,1,8,16
773,1,64,RS,1,1,False,1,16,True,1,1,8,False,0.11114808623671867,128,16,512,1,False,False,True,256,False,512,False,1,False,4,8,2048,False,1,4,16,1,8,1,16,0.0006356868398569747,35,0.11156928519185276,8,0.11135868571428571,4,8,1,True,512,1,4,64,True,1,1,8,4
774,32,2048,RS,1,8,False,8,512,False,1,128,32,True,0.15578513890203158,1,32,512,2048,False,False,False,512,False,128,False,1024,False,8,4,1,False,1,12,1,8,16,12,1,0.004881557380799783,35,0.1590196039551112,4,0.15740237142857139,4,1,1,True,1024,1,12,128,False,1,1,8,1
775,128,64,RS,1,8,False,8,16,False,256,64,8,False,0.1202842873807739,128,32,1,256,True,False,True,16,False,32,True,1,True,12,12,256,False,1,1,16,1,16,1,1,0.0060011316517837535,35,0.12426056976208319,8,0.12227242857142855,16,1,32,True,256,128,16,128,True,1,1,32,12
776,256,512,RS,32,8,False,1,1,False,32,128,1,True,0.15111577826899822,512,1,256,256,False,False,True,256,True,1,False,1,True,1,8,2048,False,1,16,1,8,12,4,1,0.006732360382025712,35,0.15557656458814464,1,0.15334617142857143,1,32,1,True,256,128,4,512,True,1,1,32,8
777,64,2048,RS,1,32,True,1,512,True,128,128,1,True,0.16623879395805946,512,32,512,256,False,False,True,1,True,128,True,512,True,4,12,512,True,1,4,1,8,16,1,16,0.00030100217098681333,35,0.16643823461336904,12,0.16633851428571425,4,8,8,True,2048,1024,8,256,True,1,1,8,8
