id,runs,mean_confidence_interval_sup,mean_confidence_interval_inf,T1_I,T1_J,cost_mean,U_J,U_I,technique,T2_I,cost_std,correct_result,T2_J,U1_I,OMP,VEC2,VEC1,RT_I,SCR,RT_J
817,35,0.12835413679329505,0.12449186320670502,512,32,0.12642300000000004,17,1,RS,2048,0.005829065958012238,True,64,24,False,True,False,1,True,8
818,35,0.16757567614352853,0.16328769528504283,64,1,0.16543168571428568,2,1,RS,256,0.0064715568927044284,True,1024,7,False,True,False,8,False,8
819,35,0.11719616356301216,0.11329143643698786,128,1,0.11524380000000001,16,1,RS,256,0.005893138187999425,True,64,29,False,True,False,1,True,1
820,35,0.07884999909477945,0.0754791780480777,1,1,0.07716458857142858,1,9,RS,2048,0.005087350176875493,True,1024,20,False,True,False,8,True,1
821,35,0.05421752278516602,0.05133802578626255,16,64,0.052777774285714285,1,9,RS,2048,0.004345828320081741,True,1024,15,True,True,False,32,True,1
822,35,0.03062522173214967,0.026260972553564618,1,512,0.028443097142857143,1,21,RS,128,0.006586663463587864,True,512,28,True,True,True,8,True,8
823,35,0.06921439134470715,0.0646255743695786,16,16,0.06691998285714287,25,1,RS,64,0.0069255883141325246,True,2048,8,True,True,False,1,False,32
824,35,0.1686860879375589,0.1639603120624411,64,64,0.1663232,1,6,RS,128,0.007132291035645059,True,512,7,False,False,True,8,False,8
825,35,0.11981132148538506,0.11603107851461492,16,32,0.11792119999999999,1,17,RS,512,0.005705262747423897,True,128,15,False,False,False,1,True,8
826,35,0.1163152983514949,0.11560630164850513,1,128,0.11596080000000002,1,8,RS,64,0.0010700403410285847,True,1024,13,False,False,False,1,True,32
827,35,0.05610035585627396,0.05047864414372605,1,512,0.053289500000000004,2,1,RS,1,0.008484465855331478,True,512,5,True,True,False,1,False,8
828,35,0.2949267231850861,0.29478504824348534,128,32,0.2948558857142857,17,1,RS,2048,0.00021382032128850528,True,64,18,False,True,True,1,False,8
829,35,0.19330376321323242,0.18860972250105326,32,16,0.19095674285714284,1,9,RS,512,0.007084395319867692,True,1024,15,False,True,True,1,False,8
830,35,0.1001219127448435,0.09802583011229937,16,1,0.09907387142857144,1,4,RS,1024,0.0031634744780809267,True,256,17,False,False,True,1,True,8
831,35,0.09269531234083454,0.09260151051630834,32,16,0.09264841142857144,15,1,RS,64,0.0001415686926072669,True,256,6,False,False,False,8,True,8
832,35,0.03055977414462297,0.02759944299823417,16,64,0.02907960857142857,1,30,RS,512,0.004467825782661209,True,2048,17,True,False,True,8,True,1
833,35,0.0313892676355286,0.027049589507328546,512,64,0.029219428571428573,19,1,RS,512,0.006549580054000034,True,128,15,True,True,False,8,True,8
834,35,0.12819561394421625,0.1280847289129266,1,16,0.12814017142857143,8,1,RS,512,0.00016735121079663995,True,1024,17,False,True,False,1,True,32
835,35,0.16458689218783965,0.16447499352644604,256,64,0.16453094285714284,1,7,RS,512,0.00016888101354117088,True,512,15,False,False,False,8,False,8
836,35,0.05759071962410156,0.05048705751875557,1,64,0.054038888571428564,1,15,RS,1024,0.010721072453091661,True,1,13,True,True,True,1,True,32
837,35,0.048758374476383454,0.04377564266647367,256,32,0.04626700857142856,10,1,RS,512,0.007520097093042327,True,2048,1,True,False,False,32,True,1
838,35,0.09538325310273468,0.09252084404012245,32,16,0.09395204857142857,21,1,RS,512,0.004320038663938846,True,1,8,False,True,True,8,True,8
839,35,0.29978864206621125,0.2935338150766458,16,128,0.2966612285714285,11,1,RS,64,0.009439983538380667,True,2048,18,False,False,True,1,False,32
840,35,0.058145109402127734,0.052860570597872275,32,32,0.055502840000000005,7,1,RS,1,0.007975593793933373,True,1,22,True,True,False,1,False,1
841,35,0.055274617767211764,0.05205366223278825,64,512,0.053664140000000006,2,1,RS,256,0.004861168386198058,True,512,5,True,True,True,1,True,1
842,35,0.07115246573749155,0.06735092283393702,128,128,0.06925169428571429,1,2,RS,1024,0.005737409282442127,True,256,10,True,True,True,1,False,8
843,35,0.09849900114806359,0.09553941599479357,128,128,0.09701920857142858,24,1,RS,2048,0.004466699906154523,True,1024,6,False,False,False,8,True,1
844,35,0.10664026036700593,0.09153911677585123,64,64,0.09908968857142858,17,1,RS,1024,0.022791125501798425,True,64,17,True,True,False,1,False,1
845,35,0.06488720101448182,0.05656458184266104,256,16,0.06072589142857143,1,30,RS,1024,0.01256076117041528,True,1024,18,True,False,True,8,False,1
846,35,0.05513634242037707,0.05220906329390865,256,32,0.05367270285714286,25,1,RS,2048,0.0044179426245052585,True,512,26,True,False,False,8,True,1
847,35,0.0901848305066117,0.086873535207674,256,128,0.08852918285714285,13,1,RS,1,0.004997512027884374,True,1,19,False,True,False,8,True,8
848,35,0.15896665365266563,0.15402174634733437,512,64,0.1564942,1,3,RS,1024,0.007463011149471967,True,512,28,False,False,True,1,False,1
849,35,0.03305992702034136,0.02868152440823006,64,1,0.030870725714285712,1,10,RS,256,0.006608024274961589,True,1024,7,True,False,False,1,True,1
850,35,0.1348549168570082,0.13414325457156326,256,16,0.13449908571428573,1,1,RS,512,0.0010740633227256642,True,1,20,False,True,False,1,True,1
851,35,0.05569893176472316,0.051362959663848275,1,32,0.05353094571428572,24,1,RS,2048,0.006543986799861942,True,128,14,True,False,True,8,True,1
852,35,0.06409836867331836,0.058512414183824496,16,64,0.06130539142857143,9,1,RS,64,0.008430499918692212,True,2048,19,True,True,True,32,False,1
853,35,0.056361874656722245,0.051748399628992046,256,64,0.054055137142857146,1,14,RS,1024,0.0069628030302287935,True,128,16,True,False,False,32,True,1
854,35,0.05186219709637834,0.0461778314750502,16,64,0.04902001428571427,1,11,RS,256,0.00857902512427483,True,1024,9,True,True,False,1,False,1
855,35,0.03511585072596757,0.03148681784546101,32,64,0.03330133428571429,1,29,RS,64,0.005477051676948771,True,128,25,True,True,False,1,True,1
856,35,0.09567927320090408,0.09315037251338165,64,256,0.09441482285714287,18,1,RS,1,0.003816697232431331,True,1024,12,False,False,False,8,True,1
857,35,0.13389945286665333,0.13244437570477524,32,32,0.1331719142857143,1,29,RS,1,0.0021960486641944446,True,512,1,False,False,False,1,True,8
858,35,0.23892221337974912,0.22153184376310797,64,16,0.23022702857142854,30,1,RS,2048,0.02624609812250816,True,128,19,True,False,False,1,False,1
859,35,0.03977645434070355,0.03477235137358217,1,16,0.03727440285714286,1,2,RS,256,0.007552351122228125,True,1,30,True,False,False,8,False,8
860,35,0.036753026456620444,0.03232207640052241,128,256,0.03453755142857143,1,20,RS,128,0.00668733054626952,True,512,2,True,False,True,1,True,1
861,35,0.054375215966627616,0.04711365831908665,128,256,0.05074443714285713,18,1,RS,1,0.010959373419943462,True,256,15,True,True,True,32,True,1
862,35,0.3342741947460951,0.3277206623967621,32,256,0.3309974285714286,1,30,RS,2048,0.00989079915386218,True,2048,26,False,True,False,1,True,32
863,35,0.3016740739015753,0.29514901181271036,64,512,0.29841154285714283,15,1,RS,256,0.009847830932582806,True,512,11,False,False,False,1,False,32
864,35,0.33582870701124706,0.33039369298875293,512,32,0.3331112,1,16,RS,1024,0.0082026957722098,True,256,20,False,True,False,32,False,1
865,35,0.07060208906013028,0.06470270522558401,32,16,0.06765239714285715,14,1,RS,512,0.008903537440381633,True,64,18,True,False,False,1,False,32
866,35,0.11310115799536179,0.11299141343320966,64,64,0.11304628571428572,7,1,RS,128,0.00016562997855436133,True,256,4,False,False,True,1,True,8
867,35,0.06567405957684141,0.06237180899458716,512,1,0.06402293428571429,16,1,RS,512,0.004983861454216448,True,128,18,True,True,False,1,False,1
868,35,0.07327791257581467,0.06956327599561393,256,128,0.0714205942857143,21,1,RS,1,0.0056062474991970404,True,256,8,True,False,True,1,True,32
869,35,0.1608213981836505,0.16069660181634954,32,16,0.160759,24,1,RS,64,0.00018834664091206202,True,1,12,False,False,True,1,True,32
870,35,0.07688200707287099,0.07114004435570043,1,512,0.07401102571428571,27,1,RS,64,0.0086659524905342,True,2048,3,True,False,True,1,True,32
871,35,0.058025149083373584,0.053484210916626404,512,16,0.055754679999999994,1,21,RS,1,0.006853328095950379,True,1,25,True,True,False,1,True,8
872,35,0.08265254991107307,0.08199597008892692,128,512,0.08232426,16,1,RS,256,0.000990931119762764,True,512,16,False,False,False,8,True,8
873,35,0.16454246231121317,0.1643650805459297,1,1,0.16445377142857143,25,1,RS,512,0.00026771019359580215,True,512,13,False,False,False,8,False,1
874,35,0.08332299466189325,0.07646532533810677,512,32,0.07989416,15,1,RS,1024,0.010349812334729275,True,512,22,True,True,False,1,True,32
875,35,0.3037606599379172,0.29718328291922574,512,32,0.30047197142857146,16,1,RS,1024,0.00992678628613572,True,1024,12,False,True,False,1,False,32
876,35,0.039363079330804664,0.03532940638348104,128,128,0.03734624285714285,3,1,RS,1024,0.006087747316667458,True,256,9,True,True,False,8,True,1
877,35,0.06653841064198253,0.05925824650087459,32,512,0.06289832857142856,5,1,RS,128,0.010987454930954443,True,512,9,True,True,False,1,False,32
878,35,0.4165097341832162,0.41529478010249815,1,1,0.41590225714285717,23,1,RS,64,0.0018336472840895489,True,512,6,False,False,True,32,True,1
879,35,0.0816575886546904,0.07616775420245246,128,1,0.07891267142857143,1,19,RS,128,0.008285432505809614,True,1024,26,True,True,True,1,False,32
880,35,0.2969557642102431,0.29499200721832824,32,32,0.2959738857142857,8,1,RS,128,0.002963764418741124,True,1,8,False,False,False,1,False,32
881,35,0.3393747149016885,0.3335527708125972,64,1,0.33646374285714287,1,26,RS,128,0.00878666291714846,True,1024,28,False,False,False,32,False,1
882,35,0.16715664706820138,0.16295929578894147,1,512,0.16505797142857143,1,22,RS,512,0.00633477585345128,True,2048,21,False,True,False,8,False,8
883,35,0.12940510092212937,0.12206438479215635,16,64,0.12573474285714287,1,24,RS,1024,0.011078841915607446,True,1024,14,True,True,False,32,False,1
884,35,0.08555865396093071,0.08465671746764067,64,32,0.08510768571428569,1,23,RS,2048,0.0013612312000838192,True,128,28,False,True,False,8,True,8
885,35,0.09249897834499606,0.08466683308357535,64,1,0.0885829057142857,23,1,RS,1024,0.011820522367982193,True,64,23,True,True,True,32,False,1
886,35,0.11609487506909216,0.11596398207376496,64,32,0.11602942857142856,1,7,RS,256,0.0001975478655507905,True,256,29,False,True,True,1,True,32
887,35,0.2627437129588504,0.26170657275543535,64,1,0.2622251428571429,1,24,RS,256,0.0015652849333105364,True,64,1,False,False,False,1,True,32
888,1,inf,inf,128,1,inf,14,1,RS,256,inf,False,128,21,True,True,False,1,True,8
889,35,0.1897947707570725,0.18554562924292747,128,16,0.18767019999999998,1,18,RS,1,0.006412939320734961,True,1024,20,False,True,False,1,False,8
890,35,0.2012224706493122,0.19557518649354488,16,128,0.19839882857142854,1,6,RS,1,0.008523060598787987,True,256,7,False,False,False,1,False,8
891,35,0.3137453779262888,0.30798525064513976,16,32,0.3108653142857143,24,1,RS,2048,0.00869336702737513,True,128,12,False,True,False,1,False,32
892,35,0.17649634849494045,0.17228308007648807,64,64,0.17438971428571426,1,5,RS,2048,0.0063587985054295495,True,2048,17,False,True,True,1,False,8
893,35,0.0915580839758682,0.08693577316698894,64,1,0.08924692857142857,11,1,RS,1024,0.0069761382717526636,True,128,26,True,True,False,32,False,1
894,35,0.1412262817198997,0.14111240399438602,16,1,0.14116934285714286,26,1,RS,256,0.00017186787996384037,True,1,28,False,True,False,32,True,1
895,35,0.16353961909171266,0.15865118090828734,32,128,0.1610954,1,6,RS,256,0.007377786157300655,True,1,29,False,False,True,1,False,1
896,35,0.16278994032630667,0.15693800253083623,32,32,0.15986397142857145,15,1,RS,1,0.00883193037137963,True,64,21,False,False,False,1,True,32
897,35,0.08422329965153992,0.07804185463417439,256,32,0.08113257714285715,25,1,RS,1,0.009329233135413978,True,2048,27,True,True,True,1,False,1
898,35,0.0610101315613563,0.05824212558150086,256,256,0.05962612857142858,20,1,RS,1024,0.004177562533314743,True,1024,28,True,True,True,1,True,8
899,35,0.16885325923096395,0.16877794076903602,64,128,0.16881559999999998,1,6,RS,1,0.00011367301476478231,True,256,27,False,False,True,8,False,8
900,35,0.031400753240961254,0.027164743901895896,1,64,0.029282748571428575,11,1,RS,128,0.006393119825042787,True,64,14,True,False,False,8,True,8
901,35,0.04876931403567793,0.04486996025003634,16,32,0.04681963714285713,1,16,RS,64,0.005885028572043067,True,1,14,True,False,False,1,True,32
902,35,0.29979105822400187,0.2935420274902839,32,128,0.2966665428571429,25,1,RS,2048,0.009431235644973593,True,256,25,False,False,True,1,False,32
903,35,0.29973198858666866,0.2935314399847599,64,128,0.2966317142857143,10,1,RS,64,0.009358064871913355,True,512,28,False,False,False,1,False,1
904,35,0.19295114009815398,0.18747863133041745,1,128,0.19021488571428571,1,10,RS,64,0.008259284032517342,True,2048,11,False,True,True,1,False,1
905,35,0.40175473867758305,0.3970785184652741,256,16,0.39941662857142857,15,1,RS,2048,0.007057500055506157,True,64,17,False,True,False,32,True,1
906,35,0.16508372902776053,0.16097695668652517,1,32,0.16303034285714285,1,24,RS,512,0.006198071243507278,True,64,10,False,False,True,8,False,1
907,35,0.08767960620057387,0.08568025665656899,1,1,0.08667993142857143,1,7,RS,256,0.0030174818287317857,True,2048,9,False,False,False,8,True,8
908,35,0.08543328363063041,0.07972018494079819,1,64,0.0825767342857143,30,1,RS,64,0.008622389983788647,True,128,26,True,False,False,1,True,32
909,35,0.12416993932160307,0.12012017496411119,256,64,0.12214505714285713,1,3,RS,2048,0.006112032983937071,True,1024,10,False,False,True,1,True,32
910,35,0.06123958882244613,0.056076222606125305,16,256,0.05865790571428572,14,1,RS,64,0.00779271627592781,True,512,17,True,False,False,32,False,1
911,35,0.17485968077386208,0.16662626208328077,64,128,0.17074297142857142,27,1,RS,2048,0.012426136971229436,True,1,30,True,True,True,32,False,1
912,35,0.05086067554182551,0.04338370160103164,64,64,0.047122188571428573,15,1,RS,64,0.011284486531081293,True,1,2,True,False,True,32,True,1
913,1,inf,inf,1,128,inf,1,26,RS,1,inf,False,128,9,True,False,False,8,True,1
914,35,0.07277204470030288,0.06980841815684,256,1,0.07129023142857144,1,16,RS,256,0.004472799300583245,True,1,6,True,True,False,32,False,1
915,35,0.09454864153022786,0.09101198132691503,32,128,0.09278031142857145,1,4,RS,1,0.0053376398988836905,True,1,27,False,False,False,1,True,8
916,35,0.17393434581664438,0.17150119704049846,512,1,0.17271777142857142,6,1,RS,512,0.003672185406817145,True,1024,25,False,False,True,8,False,1
917,35,0.08731506487920207,0.08369952940651224,512,1,0.08550729714285715,1,13,RS,512,0.005456680960410468,True,64,21,False,False,False,8,True,1
918,35,0.09021750070296379,0.08778813358275049,64,64,0.08900281714285714,1,19,RS,128,0.003666478011582833,True,256,20,False,True,False,8,True,8
919,35,0.1700093909837139,0.1695388947305718,128,16,0.16977414285714285,22,1,RS,512,0.0007100878876331199,True,2048,26,False,True,True,8,False,8
920,35,0.3004038065561535,0.2942534505867036,16,16,0.29732862857142855,27,1,RS,64,0.009282312556949258,True,512,6,False,False,False,1,False,8
921,35,0.304394631312641,0.29785611154450187,1,512,0.30112537142857143,27,1,RS,2048,0.009868141689543069,True,512,26,False,False,True,1,False,32
922,35,0.0857481008400393,0.08567399058853216,16,1,0.08571104571428573,28,1,RS,1024,0.00011184954522637512,True,128,5,False,True,False,8,True,8
923,35,0.1870409109798695,0.17896994616298764,32,64,0.18300542857142857,20,1,RS,2048,0.012180956425703934,True,1024,3,True,True,True,32,False,1
924,35,0.10692093102579327,0.10355912611706387,16,512,0.10524002857142857,1,9,RS,1,0.00507374273510599,True,1024,14,False,True,True,1,True,1
925,35,0.044624449817190756,0.03941855018280924,128,32,0.042021499999999996,1,5,RS,1,0.00785690906127485,True,512,23,True,True,True,8,False,1
926,35,0.17754214801174453,0.17457408055968407,256,64,0.1760581142857143,12,1,RS,2048,0.0044795016608765665,True,1024,24,False,False,True,8,False,1
927,35,0.07769743615321854,0.07122044384678143,1,512,0.07445893999999999,25,1,RS,2048,0.009775282490304673,True,512,7,True,True,True,8,False,1
928,35,0.032064636863506926,0.027904551707921655,512,1,0.02998459428571429,1,14,RS,1,0.006278532636074536,True,256,26,True,False,False,8,True,1
929,35,0.030802716103637467,0.027328535324933963,32,16,0.029065625714285715,1,5,RS,1,0.005243343966992432,True,512,6,True,False,False,8,True,1
930,35,0.05917459606284997,0.053168118222864325,32,512,0.05617135714285715,17,1,RS,1,0.009065167114566636,True,1024,9,True,True,True,1,False,32
931,35,0.08775500031817197,0.08546690253897087,1,512,0.08661095142857142,1,19,RS,64,0.0034532698355841094,True,512,4,False,True,True,8,True,8
932,35,0.06983899358874784,0.06185701783982359,64,256,0.06584800571428572,1,17,RS,1024,0.01204665129815734,True,1024,7,True,True,True,1,False,32
933,35,0.20376698803387386,0.20245901196612612,1,32,0.203113,1,1,RS,1,0.0019740390211803994,True,1024,29,False,True,False,32,True,1
934,35,0.09453289996828682,0.08530738003171318,256,1,0.08992014,7,1,RS,2048,0.013923447679614823,True,64,22,True,False,False,8,False,1
935,35,0.03552928114837943,0.030740313137334857,1,512,0.03313479714285714,1,4,RS,64,0.007227662614091412,True,1024,6,True,False,False,1,True,1
936,35,0.09064808198407578,0.08856114087306707,16,512,0.08960461142857143,25,1,RS,256,0.0031496778034560417,True,512,29,False,False,True,8,True,8
937,35,0.15926939359111547,0.15859569212317026,512,64,0.15893254285714287,1,17,RS,512,0.0010167716513654415,True,512,30,False,True,False,1,True,32
938,35,0.2286276224808561,0.22491374894771532,128,64,0.2267706857142857,3,1,RS,2048,0.005605095884340697,True,128,11,False,False,False,32,True,1
939,35,0.16821199087555008,0.1634576662673071,512,256,0.1658348285714286,5,1,RS,1,0.00717537769035078,True,256,17,False,False,False,8,False,8
940,35,0.037757709861758665,0.03348600442395562,128,128,0.03562185714285714,1,21,RS,512,0.006446993510922555,True,1024,25,True,False,False,32,True,1
941,35,0.03436858245821232,0.030414274684644825,128,1,0.03239142857142857,1,23,RS,1,0.005967966875892921,True,128,4,True,False,True,1,True,1
942,35,0.34125502781852235,0.3398244007529063,512,1,0.34053971428571433,1,4,RS,1024,0.0021591478024102634,True,64,27,False,True,True,32,False,1
943,35,0.03851899799645439,0.03414433914640275,64,32,0.03633166857142857,22,1,RS,512,0.0066023740703638,True,64,13,True,False,True,8,False,8
944,35,0.18226052930457073,0.17725221355257212,128,16,0.17975637142857143,1,14,RS,2048,0.007558709190957764,True,64,18,False,False,False,1,False,8
945,35,0.3687765320805585,0.36567752506229856,128,16,0.3672270285714285,14,1,RS,512,0.0046771198126668535,True,2048,2,False,False,True,32,False,1
946,35,0.11802289966382636,0.1143518431933165,1,32,0.11618737142857143,19,1,RS,2048,0.005540475013600057,True,512,19,False,True,False,1,True,8
947,35,0.046706290484546234,0.04327295522973948,16,1,0.04498962285714286,1,12,RS,256,0.005181698605123102,True,2048,19,True,True,True,1,False,1
948,35,0.09348291447755462,0.09328825123673105,1,128,0.09338558285714284,1,11,RS,64,0.00029379194531963237,True,2048,9,False,True,True,1,True,1
949,35,0.10060967552831791,0.09799826161453921,128,16,0.09930396857142856,1,13,RS,512,0.0039412288140173776,True,512,27,False,False,False,8,True,8
950,35,0.04609773189690602,0.043453685245951106,512,16,0.04477570857142856,23,1,RS,1,0.003990479177339943,True,128,26,True,True,False,1,True,8
951,35,0.06755431070122361,0.06427816358449068,16,256,0.06591623714285715,1,15,RS,2048,0.004944465275037229,True,1,29,True,True,False,1,True,1
952,35,0.17751587959479065,0.17304806326235223,128,32,0.17528197142857144,22,1,RS,128,0.006742970301350731,True,128,13,False,False,False,8,False,8
953,35,0.09473251961309943,0.0916167546726148,128,64,0.09317463714285712,1,10,RS,1024,0.004702411401099636,True,1,9,False,True,True,8,True,8
954,35,0.3138802113064034,0.3089661886935965,512,64,0.31142319999999996,23,1,RS,1,0.0074163989906538535,True,512,17,False,False,True,1,False,8
955,35,0.13925030477216843,0.13499392379926017,16,1,0.1371221142857143,1,30,RS,2048,0.006423865341816866,True,1024,26,False,True,True,1,True,1
956,35,0.06924889763766734,0.0648170280766184,64,32,0.06703296285714287,3,1,RS,128,0.006688718292343809,True,1024,21,True,True,True,1,True,32
957,35,0.10984868833483491,0.10955639737945078,128,512,0.10970254285714284,12,1,RS,2048,0.00044113479267240204,True,512,12,False,False,False,1,True,8
958,35,0.030751563191466085,0.02720449395139105,512,1,0.028978028571428567,21,1,RS,512,0.005353349547743593,True,256,17,True,True,False,8,True,8
959,35,0.05734723734097848,0.05106705980187867,256,256,0.054207148571428575,1,27,RS,256,0.009478243392840603,True,2048,16,True,False,False,1,True,8
960,35,0.03699358422705188,0.032610147201519536,32,16,0.03480186571428571,1,24,RS,128,0.006615622371583487,True,64,17,True,False,True,32,True,1
961,35,0.04892206648980226,0.04612579636734059,1,64,0.04752393142857143,1,13,RS,2048,0.00422021967497099,True,2048,21,True,False,True,1,True,32
962,35,0.24337203783736475,0.2166057335912067,128,128,0.22998888571428572,28,1,RS,2048,0.04039655643370143,True,1024,3,True,True,False,1,False,1
963,35,0.15001741418284126,0.14588287153144452,128,64,0.1479501428571429,24,1,RS,512,0.006239983077554239,True,2048,5,False,True,True,1,True,32
964,35,0.23709717065579547,0.232951057915633,128,128,0.23502411428571424,1,21,RS,256,0.006257445022971453,True,512,13,False,True,True,32,True,1
965,35,0.031531672074623374,0.02678517935394805,32,16,0.029158425714285712,1,9,RS,256,0.00716355755690237,True,2048,20,True,False,True,8,True,8
966,35,0.06623963794526799,0.06313943634044628,128,1,0.06468953714285713,13,1,RS,1,0.004678922720644492,True,64,30,True,True,False,1,True,32
967,35,0.06624766938794344,0.06372464489777083,32,16,0.06498615714285713,1,20,RS,512,0.0038078286887700736,True,128,14,True,False,True,32,False,1
968,35,0.3432200578197751,0.33871034218022494,1,16,0.3409652,1,19,RS,1024,0.006806206066314982,True,128,7,False,True,True,32,False,1
969,35,0.09406628460995123,0.08696318396147734,1,1,0.09051473428571429,30,1,RS,256,0.010720225084549107,True,2048,30,True,False,False,1,True,1
970,35,0.06437530480274356,0.06099557519725643,512,32,0.06268544,27,1,RS,512,0.0051007952567194296,True,128,24,True,False,True,1,False,8
971,35,0.07949340991420854,0.07206487008579145,256,32,0.07577914,25,1,RS,1,0.01121138823047351,True,64,21,True,False,False,32,False,1
972,35,0.1451898198740211,0.1439579515545504,32,64,0.14457388571428575,16,1,RS,512,0.0018591747903907506,True,64,1,False,False,True,1,True,32
973,35,0.3012339448106364,0.2949050837607921,16,256,0.29806951428571427,15,1,RS,512,0.00955171809338562,True,1,30,False,False,True,1,False,1
974,35,0.08967783779402573,0.08565707077740285,256,1,0.08766745428571429,1,30,RS,1,0.0060682692761771795,True,256,10,True,True,True,1,False,32
975,35,0.2964329589375646,0.29626864106243533,1,1,0.29635079999999997,26,1,RS,1,0.0002479937556817611,True,64,12,False,True,True,1,False,1
976,35,0.3011481159724971,0.2941078268846458,32,16,0.29762797142857145,2,1,RS,1,0.010625427882438334,True,256,8,False,True,True,1,False,32
977,35,0.16498812662228465,0.16487313052057248,256,64,0.16493062857142857,1,9,RS,512,0.00017355576884090857,True,2048,10,False,True,False,8,False,8
978,1,inf,inf,64,64,inf,19,1,RS,256,inf,False,1024,21,True,True,True,8,False,8
979,35,0.30006501398690677,0.2936128145845217,32,1,0.29683891428571424,11,1,RS,512,0.009737864252116736,True,64,8,False,False,True,1,False,32
980,35,0.11494715517941857,0.11069797624915283,32,1,0.1128225657142857,1,18,RS,2048,0.006412995790332667,True,1,12,True,True,True,1,False,32
981,35,0.14362250497905796,0.13698303787808483,512,16,0.1403027714285714,1,4,RS,2048,0.010020494610221066,True,1,10,True,False,False,32,False,1
982,35,0.239812404003516,0.2348096531393411,64,64,0.23731102857142855,1,6,RS,64,0.007550310485520122,True,256,25,False,False,True,1,False,32
983,35,0.065794692213939,0.060208867786061014,32,128,0.06300178000000001,15,1,RS,128,0.008430303625570925,True,2048,1,True,True,True,1,True,1
984,35,0.2947632932768738,0.2936419067231262,16,1,0.2942026,1,1,RS,1024,0.0016924322007943761,True,1,23,False,True,True,1,False,32
985,35,0.14602539865819048,0.1411898584846667,512,128,0.14360762857142859,28,1,RS,1024,0.007297950800780469,True,512,17,False,False,True,1,True,1
986,35,0.04857687836928032,0.0424337330592911,64,1,0.04550530571428571,1,23,RS,2048,0.009271430000689303,True,512,5,True,False,False,1,True,8
987,35,0.035663018583240294,0.03205272427390257,16,32,0.03385787142857143,18,1,RS,64,0.00544877083022644,True,2048,30,True,True,False,8,False,8
988,35,0.2505387835318406,0.24647738789673082,64,128,0.2485080857142857,1,5,RS,1024,0.00612958727751331,True,128,26,False,True,False,1,False,32
989,35,0.12086410462000208,0.11698178109428362,256,1,0.11892294285714285,1,3,RS,256,0.00585932596290664,True,1024,2,False,True,False,1,True,32
990,35,0.07460757265506208,0.06968514734493793,32,1,0.07214636,1,15,RS,2048,0.007429080608304482,True,64,1,True,True,False,1,False,8
991,35,0.03803121298540869,0.03420327844316274,128,64,0.03611724571428571,1,10,RS,1024,0.0057772403817217014,True,1,9,True,False,False,8,True,1
992,35,0.09783520992151537,0.09432208150705607,32,64,0.09607864571428572,1,14,RS,64,0.0053021249758048,True,512,4,False,True,False,1,True,8
993,35,0.08770099948797425,0.0823356576548829,256,1,0.08501832857142858,17,1,RS,2048,0.008097544291258798,True,1024,1,True,False,True,8,False,8
994,35,0.0364831021112581,0.032268960745884756,16,64,0.03437603142857143,1,24,RS,64,0.006360115984646437,True,2048,20,True,False,True,8,False,8
995,35,0.16422081194589985,0.16352701662552874,64,256,0.1638739142857143,20,1,RS,1024,0.0010470979316030305,True,256,24,False,False,False,8,False,1
996,35,0.08541780253622475,0.08208172317806095,32,1,0.08374976285714285,1,10,RS,64,0.005034916917180075,True,1,12,False,True,True,1,True,8
997,35,0.09758872902847233,0.09414246525724194,1,1,0.09586559714285714,18,1,RS,128,0.005201210732703668,True,512,24,False,True,True,8,True,1
998,35,0.04453213578711688,0.040443018498597404,256,128,0.04248757714285714,1,13,RS,1,0.006171425677245352,True,256,25,True,False,False,8,False,1
999,35,0.3134979604026886,0.3084651253115971,16,64,0.31098154285714286,1,19,RS,1,0.007595714556221274,True,512,22,False,True,True,1,False,32
1000,35,0.12512176097463001,0.12122383902537,128,128,0.12317280000000001,1,23,RS,512,0.005882867599102622,True,1,7,False,False,False,1,True,1
1001,35,0.3167877730706281,0.3124725126436577,64,128,0.3146301428571429,19,1,RS,256,0.006512728083827664,True,128,9,False,True,True,1,False,1
1002,35,0.3422450692655688,0.3406968164487169,1,32,0.34147094285714286,1,30,RS,64,0.0023366723218268834,True,1024,29,False,True,True,32,False,1
1003,35,0.037633721141336667,0.03403773028723476,32,32,0.03583572571428571,1,7,RS,128,0.005427183601324137,True,2048,27,True,False,True,8,False,8
1004,35,0.16647244476341677,0.16634618380801186,32,32,0.16640931428571432,30,1,RS,1,0.00019055704379207673,True,2048,11,False,True,True,8,False,8
1005,35,0.17811887326369982,0.17481604102201445,1,128,0.17646745714285714,12,1,RS,2048,0.004984739313102727,True,1024,21,False,False,False,8,False,1
1006,35,0.3021870452153608,0.2955130119274963,512,1,0.29885002857142856,17,1,RS,1,0.010072662997257797,True,512,19,False,True,False,1,False,32
1007,35,0.29968227728952423,0.2934516655676187,16,256,0.29656697142857147,27,1,RS,1,0.009403437087380681,True,1,15,False,True,False,32,False,1
1008,35,0.13516507906157427,0.13056680665271142,16,64,0.13286594285714284,1,1,RS,1024,0.0069398587550174124,True,1,23,False,False,True,1,True,1
1009,35,0.131238245090465,0.1263200977666779,128,1,0.12877917142857145,24,1,RS,512,0.00742262413546089,True,1,25,False,False,False,1,True,1
1010,35,0.22904887069233745,0.22428095787909105,512,32,0.22666491428571425,1,5,RS,1,0.007195885440886853,True,1,2,False,False,True,32,True,1
